customer_id,home_city,signup_date,preferred_channel,true_segment
CUST003099,Peshawar,2026-09-18,Website/App,Occasional
CUST003100,Rawalpindi,2026-07-29,Takeaway,At-Risk
CUST003101,Peshawar,2025-09-27,Dine-in,High-Value Loyal
CUST003102,Quetta,2025-08-11,Dine-in,Frequent
CUST003103,Hyderabad,2026-01-22,Website/App,At-Risk
CUST003104,Karachi,2026-09-20,Dine-in,New
CUST003105,Faisalabad,2026-07-12,Takeaway,At-Risk
CUST003106,Islamabad,2026-09-18,Website/App,New
CUST003107,Islamabad,2026-09-16,Dine-in,New
CUST003108,Hyderabad,2026-04-21,Dine-in,Promotion-Driven
CUST003109,Rawalpindi,2025-10-28,Website/App,At-Risk
CUST003110,Hyderabad,2026-05-09,Dine-in,At-Risk
CUST003111,Hyderabad,2025-10-20,Dine-in,Occasional
CUST003112,Karachi,2026-09-06,Third-Party Delivery,New
CUST003113,Lahore,2026-03-06,Third-Party Delivery,Occasional
CUST003114,Quetta,2026-03-24,Third-Party Delivery,High-Value Loyal
CUST003115,Peshawar,2025-11-26,Dine-in,Frequent
CUST003116,Peshawar,2026-09-11,Takeaway,New
CUST003117,Multan,2026-09-18,Dine-in,New
CUST003118,Faisalabad,2025-11-03,Dine-in,Occasional
CUST003119,Sialkot,2026-06-23,Website/App,Promotion-Driven
CUST003120,Hyderabad,2026-09-10,Third-Party Delivery,New
CUST003121,Rawalpindi,2026-02-18,Dine-in,At-Risk
CUST003122,Multan,2026-08-31,Takeaway,New
CUST003123,Peshawar,2026-06-10,Third-Party Delivery,Promotion-Driven
CUST003124,Karachi,2025-11-09,Dine-in,Occasional
CUST003125,Peshawar,2026-03-18,Third-Party Delivery,Promotion-Driven
CUST003126,Peshawar,2026-09-10,Takeaway,New
CUST003127,Multan,2026-02-15,Takeaway,High-Value Loyal
CUST003128,Rawalpindi,2025-08-02,Takeaway,Occasional
CUST003129,Multan,2026-07-26,Third-Party Delivery,Frequent
CUST003130,Quetta,2025-11-17,Dine-in,Occasional
CUST003131,Sialkot,2025-11-13,Dine-in,Promotion-Driven
CUST003132,Lahore,2026-08-30,Dine-in,New
CUST003133,Sialkot,2026-07-26,Takeaway,High-Value Loyal
CUST003134,Karachi,2026-09-18,Third-Party Delivery,Promotion-Driven
CUST003135,Quetta,2026-09-11,Third-Party Delivery,High-Value Loyal
CUST003136,Quetta,2025-09-01,Dine-in,Promotion-Driven
CUST003137,Peshawar,2026-09-20,Takeaway,New
CUST003138,Karachi,2026-09-13,Website/App,Occasional
CUST003139,Sialkot,2026-05-01,Takeaway,Occasional
CUST003140,Rawalpindi,2025-11-03,Third-Party Delivery,Frequent
CUST003141,Sialkot,2026-09-13,Dine-in,New
CUST003142,Islamabad,2025-11-08,Dine-in,Promotion-Driven
CUST003143,Lahore,2026-03-22,Third-Party Delivery,Occasional
CUST003144,Peshawar,2025-09-27,Third-Party Delivery,Occasional
CUST003145,Hyderabad,2025-12-12,Dine-in,Frequent
CUST003146,Karachi,2026-08-27,Takeaway,New
CUST003147,Sialkot,2026-04-07,Dine-in,At-Risk
CUST003148,Rawalpindi,2026-04-27,Dine-in,At-Risk
CUST003149,Quetta,2026-06-23,Takeaway,Promotion-Driven
CUST003150,Faisalabad,2026-01-07,Website/App,Promotion-Driven
CUST003151,Multan,2026-06-01,Dine-in,Promotion-Driven
CUST003152,Quetta,2026-09-04,Dine-in,New
CUST003153,Karachi,2026-02-16,Dine-in,Occasional
CUST003154,Hyderabad,2026-05-27,Dine-in,Promotion-Driven
CUST003155,Faisalabad,2025-09-27,Dine-in,Promotion-Driven
CUST003156,Hyderabad,2026-01-25,Dine-in,Occasional
CUST003157,Islamabad,2026-01-27,Dine-in,Frequent
CUST003158,Sialkot,2026-03-22,Website/App,At-Risk
CUST003159,Islamabad,2026-06-12,Website/App,High-Value Loyal
CUST003160,Hyderabad,2025-10-27,Dine-in,Frequent
CUST003161,Faisalabad,2026-09-20,Third-Party Delivery,High-Value Loyal
CUST003162,Peshawar,2026-07-10,Third-Party Delivery,Occasional
CUST003163,Lahore,2026-07-27,Takeaway,At-Risk
CUST003164,Lahore,2026-09-13,Website/App,Occasional
CUST003165,Quetta,2025-12-30,Takeaway,At-Risk
CUST003166,Quetta,2026-09-05,Dine-in,New
CUST003167,Quetta,2025-09-12,Dine-in,Frequent
CUST003168,Lahore,2026-09-19,Dine-in,New
CUST003169,Lahore,2026-09-20,Dine-in,New
CUST003170,Peshawar,2025-11-30,Website/App,Occasional
CUST003171,Rawalpindi,2026-01-03,Dine-in,Frequent
CUST003172,Lahore,2025-09-28,Dine-in,Frequent
CUST003173,Rawalpindi,2025-11-01,Takeaway,Frequent
CUST003174,Multan,2026-02-07,Takeaway,Frequent
CUST003175,Faisalabad,2026-09-19,Website/App,New
CUST003176,Rawalpindi,2026-04-18,Website/App,Occasional
CUST003177,Rawalpindi,2026-02-14,Third-Party Delivery,Occasional
CUST003178,Hyderabad,2026-03-02,Website/App,Frequent
CUST003179,Multan,2026-06-01,Dine-in,Occasional
CUST003180,Peshawar,2025-10-09,Takeaway,Promotion-Driven
CUST003181,Sialkot,2026-05-21,Website/App,Frequent
CUST003182,Lahore,2026-02-12,Dine-in,Occasional
CUST003183,Peshawar,2026-03-04,Dine-in,Frequent
CUST003184,Hyderabad,2026-09-08,Dine-in,New
CUST003185,Peshawar,2026-06-21,Dine-in,High-Value Loyal
CUST003186,Sialkot,2026-05-02,Website/App,Occasional
CUST003187,Multan,2026-07-21,Dine-in,At-Risk
CUST003188,Hyderabad,2026-06-26,Takeaway,High-Value Loyal
CUST003189,Faisalabad,2025-10-27,Third-Party Delivery,At-Risk
CUST003190,Multan,2026-05-11,Website/App,Occasional
CUST003191,Quetta,2025-10-24,Dine-in,Occasional
CUST003192,Lahore,2026-04-07,Takeaway,Occasional
CUST003193,Quetta,2026-09-19,Website/App,New
CUST003194,Multan,2025-11-03,Takeaway,Frequent
CUST003195,Islamabad,2026-01-08,Takeaway,Promotion-Driven
CUST003196,Islamabad,2026-03-18,Website/App,Promotion-Driven
CUST003197,Peshawar,2026-06-13,Dine-in,Frequent
CUST003198,Quetta,2025-08-27,Dine-in,High-Value Loyal
CUST003199,Sialkot,2026-01-30,Takeaway,Occasional
CUST003200,Islamabad,2025-08-04,Dine-in,Frequent
CUST003201,Faisalabad,2026-04-05,Website/App,Frequent
CUST003202,Sialkot,2025-10-08,Takeaway,Promotion-Driven
CUST003203,Quetta,2026-08-28,Takeaway,New
CUST003204,Rawalpindi,2026-02-12,Dine-in,Occasional
CUST003205,Peshawar,2026-09-07,Dine-in,New
CUST003206,Faisalabad,2026-06-30,Takeaway,Occasional
CUST003207,Quetta,2026-04-10,Dine-in,At-Risk
CUST003208,Karachi,2026-02-25,Dine-in,Occasional
CUST003209,Peshawar,2026-07-16,Dine-in,At-Risk
CUST003210,Hyderabad,2026-04-08,Takeaway,Promotion-Driven
CUST003211,Sialkot,2026-09-01,Third-Party Delivery,New
CUST003212,Multan,2026-09-08,Dine-in,New
CUST003213,Lahore,2025-10-24,Third-Party Delivery,Frequent
CUST003214,Faisalabad,2025-09-11,Third-Party Delivery,At-Risk
CUST003215,Multan,2026-05-16,Third-Party Delivery,High-Value Loyal
CUST003216,Multan,2025-08-15,Takeaway,Promotion-Driven
CUST003217,Islamabad,2026-09-11,Third-Party Delivery,Promotion-Driven
CUST003218,Multan,2026-09-16,Third-Party Delivery,New
CUST003219,Karachi,2025-12-27,Website/App,High-Value Loyal
CUST003220,Islamabad,2025-08-16,Website/App,Occasional
CUST003221,Hyderabad,2026-09-16,Dine-in,New
CUST003222,Rawalpindi,2026-05-02,Takeaway,Frequent
CUST003223,Peshawar,2025-12-25,Dine-in,Frequent
CUST003224,Lahore,2025-10-25,Dine-in,Promotion-Driven
CUST003225,Lahore,2026-09-03,Dine-in,At-Risk
CUST003226,Sialkot,2026-03-22,Third-Party Delivery,Occasional
CUST003227,,2026-05-16,Website/App,At-Risk
CUST003228,Multan,2026-08-15,Takeaway,Occasional
CUST003229,Multan,2026-08-30,Dine-in,New
CUST003230,Quetta,2026-04-10,Third-Party Delivery,Frequent
CUST003231,Multan,2026-05-08,Third-Party Delivery,Occasional
CUST003232,Peshawar,2026-04-18,Third-Party Delivery,Promotion-Driven
CUST003233,Rawalpindi,2025-09-26,Takeaway,High-Value Loyal
CUST003234,Karachi,2026-05-20,Dine-in,Promotion-Driven
CUST003235,Peshawar,2025-09-27,Takeaway,Frequent
CUST003236,Faisalabad,2025-12-15,Takeaway,At-Risk
CUST003237,Multan,2026-08-31,Dine-in,Frequent
CUST003238,Rawalpindi,2026-05-05,Website/App,Promotion-Driven
CUST003239,Quetta,2026-02-03,Dine-in,High-Value Loyal
CUST003240,Karachi,2026-05-04,Third-Party Delivery,Frequent
CUST003241,Lahore,2026-08-22,Takeaway,Promotion-Driven
CUST003242,Multan,2025-08-21,Website/App,Occasional
CUST003243,Islamabad,2026-08-24,Dine-in,Occasional
CUST003244,Rawalpindi,2026-08-03,Dine-in,Promotion-Driven
CUST003245,Rawalpindi,2026-03-13,Dine-in,Frequent
CUST003246,Rawalpindi,2026-05-06,Dine-in,Frequent
CUST003247,Quetta,2025-11-19,Third-Party Delivery,Frequent
CUST003248,Sialkot,2026-03-05,Dine-in,Occasional
CUST003249,Multan,2026-08-31,Dine-in,New
CUST003250,Faisalabad,2026-06-30,Dine-in,At-Risk
CUST003251,Rawalpindi,2026-09-16,Third-Party Delivery,New
CUST003252,Hyderabad,2025-12-30,Website/App,At-Risk
CUST003253,Lahore,2025-08-16,Third-Party Delivery,Frequent
CUST003254,Sialkot,2026-03-18,Dine-in,At-Risk
CUST003255,Hyderabad,2025-12-12,Takeaway,High-Value Loyal
CUST003256,Faisalabad,2026-01-25,Dine-in,At-Risk
CUST003257,Sialkot,2026-09-22,Third-Party Delivery,Promotion-Driven
CUST003258,Faisalabad,2025-09-13,Takeaway,At-Risk
CUST003259,Sialkot,2026-03-12,Dine-in,Frequent
CUST003260,Sialkot,2026-08-30,Website/App,New
CUST003261,Lahore,2026-09-16,Website/App,New
CUST003262,Peshawar,2025-11-15,Dine-in,Promotion-Driven
CUST003263,Hyderabad,2026-09-19,Takeaway,Frequent
CUST003264,Hyderabad,2026-08-12,Dine-in,At-Risk
CUST003265,Rawalpindi,2026-05-28,Dine-in,Frequent
CUST003266,Islamabad,2026-09-12,Website/App,New
CUST003267,Quetta,2026-07-29,Dine-in,At-Risk
CUST003268,Peshawar,2026-06-08,Dine-in,At-Risk
CUST003269,Multan,2026-06-19,Dine-in,Occasional
CUST003270,Lahore,2026-03-07,Dine-in,Frequent
CUST003271,Sialkot,2025-10-23,Dine-in,Occasional
CUST003272,Peshawar,2026-06-11,Third-Party Delivery,Frequent
CUST003273,Peshawar,2025-10-10,Website/App,High-Value Loyal
CUST003274,Sialkot,2026-09-05,Dine-in,Promotion-Driven
CUST003275,Karachi,2025-11-13,Third-Party Delivery,High-Value Loyal
CUST003276,Faisalabad,2026-09-20,Third-Party Delivery,High-Value Loyal
CUST003277,Islamabad,2025-11-13,Website/App,Promotion-Driven
CUST003278,Peshawar,2026-09-16,Dine-in,Frequent
CUST003279,Lahore,2025-08-30,Third-Party Delivery,Occasional
CUST003280,Hyderabad,2026-05-18,Dine-in,Frequent
CUST003281,Lahore,2026-01-26,Website/App,High-Value Loyal
CUST003282,Rawalpindi,2026-04-29,Third-Party Delivery,Frequent
CUST003283,Lahore,2026-09-04,Dine-in,New
CUST003284,Karachi,2026-09-18,Dine-in,New
CUST003285,Hyderabad,2026-09-01,Dine-in,New
CUST003286,Peshawar,2026-09-14,Takeaway,New
CUST003287,Islamabad,2026-05-20,Takeaway,Promotion-Driven
CUST003288,Rawalpindi,2025-12-14,Dine-in,Occasional
CUST003289,Rawalpindi,2026-04-20,Dine-in,Frequent
CUST003290,Quetta,2026-07-13,Takeaway,Occasional
CUST003291,Peshawar,2026-09-21,Dine-in,At-Risk
CUST003292,Multan,2025-09-17,Website/App,At-Risk
CUST003293,Rawalpindi,2025-10-08,Website/App,Promotion-Driven
CUST003294,Sialkot,2026-08-19,Dine-in,Frequent
CUST003295,Faisalabad,2026-09-06,Dine-in,Occasional
CUST003296,Faisalabad,2026-02-26,Takeaway,Frequent
CUST003297,Karachi,2026-09-15,Website/App,New
CUST003298,Karachi,2026-09-19,Dine-in,New
CUST003299,Lahore,2026-07-25,Takeaway,Occasional
CUST003300,Multan,2025-10-06,Website/App,At-Risk
CUST003301,Islamabad,2025-12-05,Dine-in,High-Value Loyal
CUST003302,Rawalpindi,2025-10-13,Website/App,High-Value Loyal
CUST003303,Lahore,2026-07-30,Takeaway,Frequent
CUST003304,Hyderabad,2026-01-11,Website/App,Occasional
CUST003305,Hyderabad,2026-08-30,Dine-in,New
CUST003306,Multan,2026-09-11,Takeaway,New
CUST003307,Faisalabad,2026-04-07,Website/App,At-Risk
CUST003308,Sialkot,2026-09-05,Dine-in,New
CUST003309,Peshawar,2026-06-19,Dine-in,Promotion-Driven
CUST003310,Multan,2026-09-03,Dine-in,New
CUST003311,Sialkot,2026-02-28,Takeaway,Occasional
CUST003312,Islamabad,2026-09-09,Dine-in,New
CUST003313,Lahore,2025-09-07,Website/App,Occasional
CUST003314,Hyderabad,2026-06-20,Dine-in,Promotion-Driven
CUST003315,Multan,2026-09-10,Third-Party Delivery,Occasional
CUST003316,Faisalabad,2026-09-21,Dine-in,New
CUST003317,Lahore,2026-02-22,Dine-in,Promotion-Driven
CUST003318,Rawalpindi,2026-04-20,Dine-in,Promotion-Driven
CUST003319,Multan,2026-09-15,Takeaway,New
CUST003320,Hyderabad,2026-07-21,Dine-in,Promotion-Driven
CUST003321,Faisalabad,2026-02-04,Dine-in,Occasional
CUST003322,Lahore,2026-03-20,Takeaway,Occasional
CUST003323,Peshawar,2026-04-06,Third-Party Delivery,Occasional
CUST003324,Rawalpindi,2026-09-05,Dine-in,New
CUST003325,Sialkot,2025-08-01,Takeaway,Promotion-Driven
CUST003326,Multan,2026-08-31,Third-Party Delivery,At-Risk
CUST003327,Lahore,2026-09-21,Website/App,New
CUST003328,Lahore,2026-08-09,Takeaway,Occasional
CUST003329,Quetta,2026-03-22,Takeaway,Occasional
CUST003330,Faisalabad,2026-06-21,Website/App,Promotion-Driven
CUST003331,Islamabad,2026-07-06,Takeaway,Frequent
CUST003332,Karachi,2026-07-23,Dine-in,Occasional
CUST003333,Sialkot,2026-08-27,Dine-in,New
CUST003334,Islamabad,2025-09-01,Dine-in,Occasional
CUST003335,Quetta,2026-09-06,Dine-in,New
CUST003336,Karachi,2026-02-19,Third-Party Delivery,High-Value Loyal
CUST003337,Faisalabad,2026-09-10,Dine-in,New
CUST003338,Islamabad,2025-11-16,Dine-in,At-Risk
CUST003339,Islamabad,2026-04-10,Takeaway,Occasional
CUST003340,Multan,2025-12-15,Takeaway,At-Risk
CUST003341,Islamabad,2026-01-12,Dine-in,At-Risk
CUST003342,Lahore,2025-12-23,Website/App,Promotion-Driven
CUST003343,Lahore,2026-01-19,Third-Party Delivery,Frequent
CUST003344,Karachi,2026-05-07,Dine-in,Promotion-Driven
CUST003345,Lahore,2026-05-22,Dine-in,At-Risk
CUST003346,Quetta,2025-10-05,Website/App,Promotion-Driven
CUST003347,Rawalpindi,2026-05-16,Website/App,At-Risk
CUST003348,Faisalabad,2026-08-29,Dine-in,New
CUST003349,Faisalabad,2026-08-26,Third-Party Delivery,New
CUST003350,Quetta,2026-07-15,Dine-in,Frequent
CUST003351,Islamabad,2026-08-25,Dine-in,Frequent
CUST003352,Peshawar,2025-08-24,Dine-in,Frequent
CUST003353,Lahore,2026-09-20,Takeaway,New
CUST003354,Rawalpindi,2026-06-16,Dine-in,Promotion-Driven
CUST003355,Sialkot,2026-09-05,Website/App,Occasional
CUST003356,Rawalpindi,2026-03-23,Third-Party Delivery,Frequent
CUST003357,Quetta,2025-08-08,Takeaway,Promotion-Driven
CUST003358,,2025-10-02,Dine-in,Promotion-Driven
CUST003359,Sialkot,2026-09-09,Takeaway,New
CUST003360,Faisalabad,2026-03-21,Website/App,High-Value Loyal
CUST003361,Lahore,2025-07-31,Third-Party Delivery,Promotion-Driven
CUST003362,Lahore,2026-03-07,Dine-in,Occasional
CUST003363,Hyderabad,2025-11-11,Dine-in,Occasional
CUST003364,Islamabad,2026-07-18,Third-Party Delivery,High-Value Loyal
CUST003365,,2025-10-06,Takeaway,Promotion-Driven
CUST003366,Lahore,2026-06-28,Dine-in,Occasional
CUST003367,Rawalpindi,2026-01-01,Third-Party Delivery,At-Risk
CUST003368,Sialkot,2025-10-20,Third-Party Delivery,Occasional
CUST003369,Sialkot,2025-12-18,Dine-in,High-Value Loyal
CUST003370,Islamabad,2025-09-16,Dine-in,Promotion-Driven
CUST003371,Sialkot,2026-07-01,Takeaway,Occasional
CUST003372,Rawalpindi,2026-01-31,Dine-in,Occasional
CUST003373,Rawalpindi,2026-09-21,Website/App,New
CUST003374,Sialkot,2026-09-02,Dine-in,New
CUST003375,Rawalpindi,2026-06-28,Dine-in,Frequent
CUST003376,Hyderabad,2025-10-23,Website/App,At-Risk
CUST003377,Quetta,2026-09-11,Third-Party Delivery,New
CUST003378,Hyderabad,2026-06-16,Third-Party Delivery,At-Risk
CUST003379,Islamabad,2026-01-03,Website/App,Occasional
CUST003380,Multan,2026-08-06,Takeaway,Frequent
CUST003381,Karachi,2026-07-24,Takeaway,Occasional
CUST003382,Sialkot,2026-08-21,Website/App,Promotion-Driven
CUST003383,Islamabad,2025-11-27,Third-Party Delivery,Occasional
CUST003384,Sialkot,2026-03-07,Website/App,High-Value Loyal
CUST003385,Peshawar,2026-07-01,Third-Party Delivery,Occasional
CUST003386,Rawalpindi,2025-09-15,Dine-in,Occasional
CUST003387,Peshawar,2026-07-26,Website/App,Occasional
CUST003388,Rawalpindi,2025-09-17,Dine-in,High-Value Loyal
CUST003389,Faisalabad,2026-09-17,Takeaway,New
CUST003390,Hyderabad,2026-04-01,Dine-in,Frequent
CUST003391,Karachi,2026-09-19,Dine-in,New
CUST003392,Multan,2026-05-30,Dine-in,Promotion-Driven
CUST003393,Rawalpindi,2025-11-23,Dine-in,Frequent
CUST003394,Sialkot,2026-04-22,Website/App,Occasional
CUST003395,Quetta,2026-07-14,Third-Party Delivery,Occasional
CUST003396,Hyderabad,2026-03-15,Dine-in,At-Risk
CUST003397,Quetta,2025-08-04,Website/App,Promotion-Driven
CUST003398,Karachi,2026-09-01,Third-Party Delivery,New
CUST003399,Sialkot,2026-01-22,Dine-in,Frequent
CUST003400,Peshawar,2026-09-20,Dine-in,New
CUST003401,Karachi,2026-03-04,Website/App,Promotion-Driven
CUST003402,Multan,2026-07-21,Website/App,High-Value Loyal
CUST003403,Lahore,2025-10-06,Dine-in,High-Value Loyal
CUST003404,Peshawar,2026-04-01,Takeaway,High-Value Loyal
CUST003405,Faisalabad,2025-09-05,Third-Party Delivery,At-Risk
CUST003406,Sialkot,2025-11-25,Takeaway,Promotion-Driven
CUST003407,Lahore,2026-02-12,Takeaway,Occasional
CUST003408,Islamabad,2025-09-14,Dine-in,Frequent
CUST003409,Hyderabad,2026-08-09,Dine-in,Promotion-Driven
CUST003410,Faisalabad,2026-09-16,Third-Party Delivery,At-Risk
CUST003411,Peshawar,2025-09-21,Website/App,At-Risk
CUST003412,Hyderabad,2025-09-21,Website/App,Occasional
CUST003413,Islamabad,2026-01-07,Takeaway,At-Risk
CUST003414,Quetta,2026-02-04,Dine-in,Occasional
CUST003415,Rawalpindi,2025-12-31,Dine-in,High-Value Loyal
CUST003416,Multan,2025-10-09,Dine-in,Occasional
CUST003417,Islamabad,2026-02-11,Dine-in,Occasional
CUST003418,Islamabad,2026-08-31,Dine-in,Occasional
CUST003419,Sialkot,2026-09-20,Third-Party Delivery,Occasional
CUST003420,Hyderabad,2026-08-20,Dine-in,Occasional
CUST003421,Hyderabad,2025-10-07,Takeaway,Occasional
CUST003422,Faisalabad,2026-06-24,Dine-in,Occasional
CUST003423,Islamabad,2026-07-12,Website/App,Occasional
CUST003424,Faisalabad,2025-10-12,Third-Party Delivery,High-Value Loyal
CUST003425,Sialkot,2025-09-04,Takeaway,Promotion-Driven
CUST003426,Lahore,2026-04-28,Dine-in,Promotion-Driven
CUST003427,Multan,2026-05-15,Takeaway,Promotion-Driven
CUST003428,Lahore,2025-08-04,Dine-in,Frequent
CUST003429,Sialkot,2026-09-03,Website/App,New
CUST003430,Karachi,2025-10-23,Dine-in,Frequent
CUST003431,Peshawar,2026-03-13,Website/App,High-Value Loyal
CUST003432,Islamabad,2026-01-26,Third-Party Delivery,At-Risk
CUST003433,Faisalabad,2026-08-04,Dine-in,Occasional
CUST003434,Lahore,2026-09-03,Dine-in,New
CUST003435,Faisalabad,2026-09-19,Third-Party Delivery,New
CUST003436,Rawalpindi,2026-02-26,Website/App,Frequent
CUST003437,Islamabad,2026-06-11,Website/App,Frequent
CUST003438,Multan,2026-07-17,Takeaway,Promotion-Driven
CUST003439,Islamabad,2026-03-14,Takeaway,Frequent
CUST003440,Karachi,2025-11-19,Website/App,High-Value Loyal
CUST003441,Sialkot,2025-09-13,Takeaway,Occasional
CUST003442,Multan,2026-09-19,Dine-in,New
CUST003443,Islamabad,2026-08-20,Dine-in,Frequent
CUST003444,Peshawar,2026-09-05,Takeaway,New
CUST003445,Quetta,2026-09-11,Dine-in,New
CUST003446,Sialkot,2026-01-26,Dine-in,At-Risk
CUST003447,Sialkot,2026-09-13,Third-Party Delivery,New
CUST003448,Rawalpindi,2026-09-09,Website/App,Promotion-Driven
CUST003449,Multan,2025-10-10,Takeaway,Frequent
CUST003450,Faisalabad,2026-09-15,Takeaway,New
CUST003451,Rawalpindi,2026-06-26,Website/App,Occasional
CUST003452,Karachi,2025-09-12,Website/App,Occasional
CUST003453,Multan,2025-12-05,Website/App,Occasional
CUST003454,Multan,2026-05-10,Dine-in,Frequent
CUST003455,Lahore,2026-09-04,Dine-in,New
CUST003456,Karachi,2026-08-04,Takeaway,Occasional
CUST003457,Quetta,2026-09-14,Third-Party Delivery,New
CUST003458,Lahore,2026-09-02,Dine-in,Promotion-Driven
CUST003459,Quetta,2026-07-19,Dine-in,At-Risk
CUST003460,Quetta,2025-08-13,Third-Party Delivery,Promotion-Driven
CUST003461,Sialkot,2026-07-03,Dine-in,Frequent
CUST003462,Islamabad,2026-09-17,Dine-in,New
CUST003463,Multan,2026-04-22,Takeaway,At-Risk
CUST003464,Islamabad,2026-06-06,Takeaway,Frequent
CUST003465,Islamabad,2026-09-17,Website/App,New
CUST003466,Multan,2026-08-17,Takeaway,Frequent
CUST003467,Multan,2026-02-16,Takeaway,Promotion-Driven
CUST003468,Hyderabad,2025-12-29,Third-Party Delivery,Occasional
CUST003469,Peshawar,2026-06-26,Third-Party Delivery,Occasional
CUST003470,Hyderabad,2025-08-27,Dine-in,At-Risk
CUST003471,Faisalabad,2026-09-05,Dine-in,Occasional
CUST003472,Islamabad,2026-09-10,Takeaway,Occasional
CUST003473,Rawalpindi,2025-11-30,Third-Party Delivery,At-Risk
CUST003474,Faisalabad,2026-09-11,Third-Party Delivery,New
CUST003475,Sialkot,2025-09-26,Website/App,Frequent
CUST003476,Peshawar,2026-09-08,Dine-in,New
CUST003477,Peshawar,2026-06-22,Dine-in,Promotion-Driven
CUST003478,Peshawar,2026-05-31,Website/App,Frequent
CUST003479,Islamabad,2025-09-05,Website/App,Frequent
CUST003480,Quetta,2026-04-27,Dine-in,Occasional
CUST003481,Rawalpindi,2025-08-06,Dine-in,High-Value Loyal
CUST003482,Multan,2026-01-31,Dine-in,At-Risk
CUST003483,Lahore,2026-01-09,Takeaway,Occasional
CUST003484,Peshawar,2026-09-11,Dine-in,New
CUST003485,Hyderabad,2026-05-18,Dine-in,Promotion-Driven
CUST003486,Karachi,2026-09-12,Dine-in,New
CUST003487,Rawalpindi,2026-05-06,Takeaway,Frequent
CUST003488,Rawalpindi,2026-07-15,Dine-in,Frequent
CUST003489,Faisalabad,2025-10-27,Website/App,Occasional
CUST003490,Faisalabad,2026-09-08,Takeaway,New
CUST003491,Quetta,2026-08-29,Third-Party Delivery,Occasional
CUST003492,Rawalpindi,2026-09-23,Takeaway,New
CUST003493,Karachi,2026-05-27,Website/App,Promotion-Driven
CUST003494,Faisalabad,2025-09-03,Dine-in,Occasional
CUST003495,Islamabad,2026-09-15,Takeaway,New
CUST003496,Multan,2025-11-18,Third-Party Delivery,Frequent
CUST003497,Rawalpindi,2025-08-20,Website/App,Frequent
CUST003498,Lahore,2025-08-30,Takeaway,Frequent
CUST003499,Lahore,2026-09-08,Third-Party Delivery,Frequent
CUST003500,Sialkot,2026-02-19,Third-Party Delivery,Promotion-Driven
CUST003501,Rawalpindi,2026-04-16,Takeaway,At-Risk
CUST003502,Hyderabad,2025-12-24,Dine-in,Frequent
CUST003503,Karachi,2026-06-17,Dine-in,Occasional
CUST003504,Islamabad,2026-07-30,Website/App,Occasional
CUST003505,Peshawar,2026-04-13,Dine-in,High-Value Loyal
CUST003506,Quetta,2026-08-27,Takeaway,Occasional
CUST003507,Lahore,2026-02-28,Dine-in,Occasional
CUST003508,Islamabad,2026-03-04,Dine-in,Frequent
CUST003509,Karachi,2026-09-11,Takeaway,New
CUST003510,Karachi,2025-09-11,Third-Party Delivery,Frequent
CUST003511,Multan,2026-06-23,Dine-in,Occasional
CUST003512,Rawalpindi,2026-05-01,Takeaway,At-Risk
CUST003513,Rawalpindi,2026-09-04,Third-Party Delivery,New
CUST003514,Karachi,2025-10-17,Dine-in,Promotion-Driven
CUST003515,Sialkot,2025-12-20,Dine-in,High-Value Loyal
CUST003516,Rawalpindi,2025-09-11,Takeaway,At-Risk
CUST003517,Lahore,2026-01-05,Dine-in,At-Risk
CUST003518,Multan,2025-09-09,Website/App,Frequent
CUST003519,Sialkot,2026-04-18,Website/App,Frequent
CUST003520,Quetta,2025-11-12,Dine-in,Promotion-Driven
CUST003521,Lahore,2026-09-17,Third-Party Delivery,At-Risk
CUST003522,Faisalabad,2025-10-18,Website/App,High-Value Loyal
CUST003523,Hyderabad,2026-05-01,Takeaway,At-Risk
CUST003524,Sialkot,2026-01-14,Takeaway,Promotion-Driven
CUST003525,Hyderabad,2026-02-16,Website/App,High-Value Loyal
CUST003526,Peshawar,2026-05-27,Takeaway,High-Value Loyal
CUST003527,Faisalabad,2026-08-30,Dine-in,New
CUST003528,Karachi,2026-06-28,Third-Party Delivery,Occasional
CUST003529,,2026-07-14,Dine-in,At-Risk
CUST003530,Rawalpindi,2026-09-21,Website/App,New
CUST003531,Rawalpindi,2026-01-05,Website/App,Promotion-Driven
CUST003532,Karachi,2026-07-23,Website/App,Frequent
CUST003533,Lahore,2026-03-11,Dine-in,At-Risk
CUST003534,Multan,2026-08-08,Takeaway,Occasional
CUST003535,Islamabad,2025-11-30,Website/App,Frequent
CUST003536,Islamabad,2025-08-29,Third-Party Delivery,At-Risk
CUST003537,Islamabad,2025-12-03,Dine-in,Promotion-Driven
CUST003538,Sialkot,2025-09-13,Website/App,Occasional
CUST003539,,2026-03-10,Takeaway,High-Value Loyal
CUST003540,Rawalpindi,2026-09-09,Dine-in,New
CUST003541,Karachi,2026-06-09,Dine-in,At-Risk
CUST003542,Hyderabad,2026-06-07,Dine-in,High-Value Loyal
CUST003543,Karachi,2025-08-28,Website/App,Frequent
CUST003544,Sialkot,2026-01-05,Dine-in,Frequent
CUST003545,Sialkot,2026-07-07,Third-Party Delivery,Occasional
CUST003546,Hyderabad,2026-08-14,Takeaway,Frequent
CUST003547,Rawalpindi,2026-08-31,Takeaway,New
CUST003548,Multan,2025-10-28,Takeaway,Occasional
CUST003549,Rawalpindi,2025-09-30,Dine-in,Frequent
