rating_id,customer_id,item_id,restaurant_id,order_id,rating,review_date
RATE0004297,CUST001531,M0135,R013,ORD0006186,4,2026-05-05
RATE0004298,CUST002245,M0133,R009,ORD0007250,4,2026-09-12
RATE0004299,CUST002450,M0084,R011,ORD0003438,3,2026-09-22
RATE0004300,CUST002573,M0016,R012,ORD0004032,3,2026-08-12
RATE0004301,CUST001116,M0072,R002,ORD0008881,5,2026-09-13
RATE0004302,CUST003234,M0107,R014,ORD0008847,4,2026-06-18
RATE0004303,CUST000162,M0028,R019,ORD0006475,4,2026-08-18
RATE0004304,CUST002247,M0135,R014,ORD0005405,4,2026-09-21
RATE0004305,CUST002166,M0004,R002,ORD0003428,4,2026-08-16
RATE0004306,CUST003395,M0120,R018,ORD0006440,5,2026-08-28
RATE0004307,CUST003520,M0013,R018,ORD0004256,4,2026-09-15
RATE0004308,CUST002367,M0019,R002,ORD0002759,3,2026-09-24
RATE0004309,CUST003179,M0145,R017,ORD0005042,3,2026-08-27
RATE0004310,CUST001404,M0042,R008,ORD0007974,4,2026-07-12
RATE0004311,CUST003595,M0081,R004,ORD0008978,5,2026-09-17
RATE0004312,CUST001435,M0108,R007,ORD0006439,3,2026-09-16
RATE0004313,CUST000764,M0094,R013,ORD0007045,4,2026-05-20
RATE0004314,CUST002724,M0081,R001,ORD0007964,4,2026-03-06
RATE0004315,CUST003466,M0125,R013,ORD0005788,4,2026-09-03
RATE0004316,CUST001592,M0042,R013,ORD0000130,5,2026-07-30
RATE0004317,CUST000326,M0051,R005,ORD0005629,4,2026-07-27
RATE0004318,CUST003314,M0064,R019,ORD0001063,3,2026-07-27
RATE0004319,CUST002279,M0105,R007,ORD0001950,5,2026-05-10
RATE0004320,CUST001679,M0135,R005,ORD0000799,5,2026-05-23
RATE0004321,CUST001963,M0092,R019,ORD0005255,4,2026-09-27
RATE0004322,CUST003085,M0143,R020,ORD0001516,3,2026-05-15
RATE0004323,CUST001195,M0045,R008,ORD0001283,4,2025-12-20
RATE0004324,CUST003108,M0133,R009,ORD0006880,3,2026-06-20
RATE0004325,CUST003732,M0038,R002,ORD0005300,3,2026-09-25
RATE0004326,CUST002040,M0099,R020,ORD0007801,4,2026-09-25
RATE0004327,CUST000687,M0150,R013,ORD0004117,3,2026-06-09
RATE0004328,CUST002721,M0105,R003,ORD0007594,5,2026-09-17
RATE0004329,CUST003955,M0133,R014,ORD0004873,3,2025-11-05
RATE0004330,CUST003114,M0127,R018,ORD0000554,4,2026-08-03
RATE0004331,CUST000268,M0138,R006,ORD0006308,3,2026-07-02
RATE0004332,CUST000334,M0101,R006,ORD0007920,4,2026-08-24
RATE0004333,CUST000249,M0105,R019,ORD0006577,5,2026-07-12
RATE0004334,CUST002600,M0144,R007,ORD0000792,3,2026-05-29
RATE0004335,CUST003562,M0087,R003,ORD0001279,5,2026-03-02
RATE0004336,CUST002383,M0074,R003,ORD0004758,4,2026-09-17
RATE0004337,CUST003454,M0048,R006,ORD0007316,5,2026-09-07
RATE0004338,CUST002442,M0025,R008,ORD0005639,5,2026-09-26
RATE0004339,CUST001272,M0121,R014,ORD0006200,4,2026-03-16
RATE0004340,CUST001157,M0020,R007,ORD0003230,3,2026-04-18
RATE0004341,CUST001091,M0086,R006,ORD0002838,4,2026-01-16
RATE0004342,CUST001767,M0135,R011,ORD0006494,4,2026-05-29
RATE0004343,CUST002809,M0024,R013,ORD0002960,4,2026-09-06
RATE0004344,CUST002285,M0080,R016,ORD0001238,3,2026-06-21
RATE0004345,CUST002036,M0004,R011,ORD0001076,4,2026-08-12
RATE0004346,CUST002344,M0057,R001,ORD0007143,4,2025-09-06
RATE0004347,CUST002427,M0143,R005,ORD0006871,4,2026-09-28
RATE0004348,CUST002654,M0040,R001,ORD0007296,3,2026-09-02
RATE0004349,CUST001683,M0124,R008,ORD0001030,4,2026-05-30
RATE0004350,CUST002989,M0052,R006,ORD0007199,4,2026-02-23
RATE0004351,CUST000134,M0133,R014,ORD0005252,4,2026-04-16
RATE0004352,CUST000193,M0012,R015,ORD0008492,4,2026-08-01
RATE0004353,CUST003847,M0088,R005,ORD0003457,4,2026-03-07
RATE0004354,CUST000334,M0094,R015,ORD0006208,4,2026-09-03
RATE0004355,CUST000500,M0120,R020,ORD0005975,4,2026-07-13
RATE0004356,CUST000644,M0129,R016,ORD0008231,5,2026-06-08
RATE0004357,CUST001421,M0124,R019,ORD0002876,3,2026-08-06
RATE0004358,CUST001234,M0156,R006,ORD0001952,4,2026-07-25
RATE0004359,CUST000268,M0124,R006,ORD0005954,4,2026-07-05
RATE0004360,CUST002223,M0082,R009,ORD0000647,3,2026-07-10
RATE0004361,CUST003985,M0135,R006,ORD0003075,4,2026-07-09
RATE0004362,CUST002859,M0098,R010,ORD0004550,4,2026-05-20
RATE0004363,CUST002639,M0053,R013,ORD0004392,3,2026-09-11
RATE0004364,CUST000584,M0036,R016,ORD0004820,4,2026-09-12
RATE0004365,CUST000134,M0093,R014,ORD0005252,3,2026-04-13
RATE0004366,CUST000318,M0066,R017,ORD0007863,5,2025-12-23
RATE0004367,CUST000687,M0009,R013,ORD0003464,4,2026-09-25
RATE0004368,CUST003405,M0147,R020,ORD0005004,3,2025-12-14
RATE0004369,CUST003601,M0004,R011,ORD0008960,5,2026-01-17
RATE0004370,CUST001146,M0141,R016,ORD0002734,4,2026-03-25
RATE0004371,CUST000994,M0125,R002,ORD0005641,5,2026-05-26
RATE0004372,CUST001460,M0029,R005,ORD0006025,4,2026-06-05
RATE0004373,CUST002362,M0003,R012,ORD0007892,5,2026-04-30
RATE0004374,CUST000401,M0133,R002,ORD0006376,3,2026-07-17
RATE0004375,CUST003051,M0149,R016,ORD0008948,5,2026-09-23
RATE0004376,CUST001509,M0004,R013,ORD0007476,4,2026-07-28
RATE0004377,CUST000572,M0066,R012,ORD0007405,4,2026-05-12
RATE0004378,CUST002234,M0087,R010,ORD0008822,4,2026-06-18
RATE0004379,CUST001507,M0079,R001,ORD0005149,4,2026-08-18
RATE0004380,CUST002657,M0114,R009,ORD0005829,4,2026-06-02
RATE0004381,CUST003436,M0120,R014,ORD0003394,5,2026-09-07
RATE0004382,CUST003050,M0099,R018,ORD0007862,4,2026-03-27
RATE0004383,CUST002596,M0079,R019,ORD0007960,5,2025-11-12
RATE0004384,CUST003405,M0081,R020,ORD0005004,4,2025-12-12
RATE0004385,CUST003882,M0060,R017,ORD0002683,4,2026-09-15
RATE0004386,CUST002295,M0057,R014,ORD0003752,5,2026-06-20
RATE0004387,CUST002073,M0119,R015,ORD0002400,5,2026-09-26
RATE0004388,CUST000765,M0113,R001,ORD0001955,4,2026-04-17
RATE0004389,CUST001352,M0010,R013,ORD0005510,4,2026-03-10
RATE0004390,CUST000034,M0137,R019,ORD0001019,4,2026-05-13
RATE0004391,CUST003888,M0064,R011,ORD0000809,4,2026-09-26
RATE0004392,CUST001484,M0087,R010,ORD0006762,4,2026-06-11
RATE0004393,CUST003063,M0132,R006,ORD0002405,4,2026-06-28
RATE0004394,CUST002484,M0091,R008,ORD0004201,4,2026-04-03
RATE0004395,CUST000367,M0120,R018,ORD0008783,5,2026-05-26
RATE0004396,CUST003668,M0149,R004,ORD0002163,3,2026-07-01
RATE0004397,CUST000326,M0047,R015,ORD0005611,3,2026-09-08
RATE0004398,CUST003896,M0004,R005,ORD0001180,4,2026-07-11
RATE0004399,CUST003311,M0079,R011,ORD0004833,5,2026-08-05
RATE0004400,CUST000625,M0117,R019,ORD0006703,5,2026-09-08
RATE0004401,CUST002230,M0076,R007,ORD0006598,3,2026-06-23
RATE0004402,CUST001258,M0093,R017,ORD0004642,4,2026-01-13
RATE0004403,CUST001731,M0139,R018,ORD0008946,4,2026-07-21
RATE0004404,CUST000770,M0079,R005,ORD0005215,4,2025-11-13
RATE0004405,CUST002481,M0064,R008,ORD0008742,4,2026-06-05
RATE0004406,CUST003293,M0025,R016,ORD0006330,4,2026-03-02
RATE0004407,CUST001104,M0081,R006,ORD0001475,4,2026-08-10
RATE0004408,CUST003060,M0041,R011,ORD0002678,4,2026-08-20
RATE0004409,CUST000010,M0145,R004,ORD0004433,4,2026-09-26
RATE0004410,CUST002873,M0097,R020,ORD0007049,5,2026-08-12
RATE0004411,CUST001703,M0083,R003,ORD0003597,4,2026-08-04
RATE0004412,CUST003904,M0097,R008,ORD0002452,4,2026-04-30
RATE0004413,CUST003208,M0092,R011,ORD0003503,3,2026-04-29
RATE0004414,CUST000277,M0136,R011,ORD0000632,4,2026-07-13
RATE0004415,CUST003270,M0092,R002,ORD0000224,3,2026-03-11
RATE0004416,CUST002597,M0137,R007,ORD0002974,4,2026-06-18
RATE0004417,CUST000833,M0124,R004,ORD0003037,3,2025-10-20
RATE0004418,CUST003166,M0055,R018,ORD0008661,4,2026-09-24
RATE0004419,CUST002540,M0044,R015,ORD0000962,4,2026-09-01
RATE0004420,CUST002333,M0010,R007,ORD0000840,4,2026-09-01
RATE0004421,CUST000592,M0120,R010,ORD0005189,3,2025-10-04
RATE0004422,CUST000635,M0135,R008,ORD0005725,5,2025-12-07
RATE0004423,CUST003705,M0128,R012,ORD0008076,3,2026-08-30
RATE0004424,CUST002137,M0103,R010,ORD0006077,4,2026-06-30
RATE0004425,CUST001433,M0033,R015,ORD0006653,4,2026-04-22
RATE0004426,CUST000216,M0081,R013,ORD0001843,4,2025-11-13
RATE0004427,CUST003820,M0094,R004,ORD0001471,3,2026-05-28
RATE0004428,CUST003583,M0155,R011,ORD0005666,3,2026-05-16
RATE0004429,CUST001819,M0004,R006,ORD0000256,4,2025-10-12
RATE0004430,CUST001733,M0121,R019,ORD0004498,4,2026-09-05
RATE0004431,CUST001196,M0121,R006,ORD0000369,3,2026-07-16
RATE0004432,CUST001744,M0086,R013,ORD0003963,4,2026-03-23
RATE0004433,CUST003524,M0009,R010,ORD0002848,3,2026-05-11
RATE0004434,CUST002403,M0010,R005,ORD0001290,4,2026-06-01
RATE0004435,CUST001534,M0072,R015,ORD0003519,4,2026-09-12
RATE0004436,CUST002980,M0092,R010,ORD0004655,4,2026-08-03
RATE0004437,CUST002973,M0129,R005,ORD0007013,5,2026-04-06
RATE0004438,CUST001537,M0046,R017,ORD0000987,4,2026-06-22
RATE0004439,CUST002276,M0059,R007,ORD0006814,2,2026-05-29
RATE0004440,CUST002169,M0046,R003,ORD0002201,4,2026-06-18
RATE0004441,CUST000644,M0042,R016,ORD0008231,4,2026-06-05
RATE0004442,CUST000733,M0054,R002,ORD0001729,5,2026-07-04
RATE0004443,CUST003549,M0128,R014,ORD0002188,3,2026-01-03
RATE0004444,CUST000863,M0079,R012,ORD0006124,4,2026-04-27
RATE0004445,CUST002050,M0003,R012,ORD0005525,4,2026-02-12
RATE0004446,CUST002397,M0107,R016,ORD0005882,3,2026-02-18
RATE0004447,CUST003948,M0027,R015,ORD0005234,4,2026-09-16
RATE0004448,CUST001431,M0004,R003,ORD0005930,3,2026-06-10
RATE0004449,CUST000798,M0051,R015,ORD0005371,4,2025-09-24
RATE0004450,CUST001041,M0087,R013,ORD0004501,5,2026-08-27
RATE0004451,CUST000022,M0093,R017,ORD0004710,4,2026-02-16
RATE0004452,CUST001272,M0138,R014,ORD0001447,3,2026-09-22
RATE0004453,CUST003388,M0001,R016,ORD0006965,4,2026-07-13
RATE0004454,CUST002609,M0036,R012,ORD0005856,3,2026-08-26
RATE0004455,CUST000775,M0025,R004,ORD0001558,4,2026-09-23
RATE0004456,CUST001206,M0081,R015,ORD0005315,5,2026-05-05
RATE0004457,CUST000031,M0120,R020,ORD0005062,5,2026-03-02
RATE0004458,CUST000013,M0087,R013,ORD0000585,4,2026-09-20
RATE0004459,CUST001774,M0064,R014,ORD0004846,6,2026-09-17
RATE0004460,CUST001791,M0002,R018,ORD0004426,4,2026-07-28
RATE0004461,CUST001010,M0119,R003,ORD0006956,3,2026-08-20
RATE0004462,CUST000779,M0104,R020,ORD0008644,3,2026-02-22
RATE0004463,CUST001309,M0004,R014,ORD0002704,5,2026-09-24
RATE0004464,CUST001965,M0083,R014,ORD0004753,4,2025-11-07
RATE0004465,CUST002645,M0051,R004,ORD0001849,4,2026-06-14
RATE0004466,CUST001650,M0064,R018,ORD0001142,5,2026-09-07
RATE0004467,CUST002058,M0117,R008,ORD0005135,4,2025-09-09
RATE0004468,CUST002102,M0091,R001,ORD0000288,4,2026-09-19
RATE0004469,CUST002991,M0057,R001,ORD0005945,4,2026-06-17
RATE0004470,CUST003780,M0138,R013,ORD0000187,4,2026-06-28
RATE0004471,CUST002110,M0119,R020,ORD0004311,4,2026-02-11
RATE0004472,CUST000036,M0124,R007,ORD0004711,4,2026-05-16
RATE0004473,CUST000800,M0093,R013,ORD0000118,5,2026-06-10
RATE0004474,CUST001718,M0016,R006,ORD0006319,4,2026-06-14
RATE0004475,CUST003454,M0079,R016,ORD0007672,4,2026-06-30
RATE0004476,CUST003799,M0004,R004,ORD0002924,4,2026-03-15
RATE0004477,CUST001607,M0084,R010,ORD0003560,4,2026-09-11
RATE0004478,CUST000538,M0064,R010,ORD0000954,5,2026-09-18
RATE0004479,CUST003759,M0119,R013,ORD0000765,3,2026-08-09
RATE0004480,CUST003282,M0093,R014,ORD0008657,4,2026-06-07
RATE0004481,CUST002850,M0028,R013,ORD0003205,4,2026-09-21
RATE0004482,CUST001183,M0051,R010,ORD0005553,4,2026-08-16
RATE0004483,CUST001543,M0003,R011,ORD0008825,5,2026-09-18
RATE0004484,CUST001532,M0037,R016,ORD0004633,3,2026-04-01
RATE0004485,CUST002963,M0133,R003,ORD0004150,3,2026-09-07
RATE0004486,CUST001856,M0046,R004,ORD0001274,3,2026-09-21
RATE0004487,CUST002812,M0055,R009,ORD0003342,3,2026-02-16
RATE0004488,CUST002568,M0041,R001,ORD0002073,4,2026-07-22
RATE0004489,CUST000973,M0080,R017,ORD0007415,5,2026-06-08
RATE0004490,CUST003280,M0117,R019,ORD0006339,4,2026-07-24
RATE0004491,CUST000061,M0093,R006,ORD0001323,3,2026-09-19
RATE0004492,CUST003712,M0147,R010,ORD0000724,3,2026-02-24
RATE0004493,CUST002379,M0136,R010,ORD0004165,4,2026-09-19
RATE0004494,CUST001278,M0139,R012,ORD0006988,4,2026-08-07
RATE0004495,CUST002287,M0122,R005,ORD0008306,4,2026-01-26
RATE0004496,CUST000947,M0139,R013,ORD0001709,5,2026-09-28
RATE0004497,CUST000371,M0120,R001,ORD0008775,5,2025-12-21
RATE0004498,CUST001234,M0105,R006,ORD0001952,4,2026-07-25
RATE0004499,CUST000334,M0057,R015,ORD0002393,4,2026-05-20
RATE0004500,CUST003155,M0006,R005,ORD0002742,4,2026-08-12
RATE0004501,CUST003069,M0084,R014,ORD0001489,3,2026-09-23
RATE0004502,CUST002529,M0076,R005,ORD0007421,4,2026-03-07
RATE0004503,CUST001286,M0092,R005,ORD0003092,4,2026-09-15
RATE0004504,CUST002884,M0134,R013,ORD0000612,3,2025-11-06
RATE0004505,CUST003645,M0020,R016,ORD0005862,5,2026-07-13
RATE0004506,CUST000308,M0049,R010,ORD0006632,4,2026-06-23
RATE0004507,CUST001976,M0136,R020,ORD0004610,3,2026-08-27
RATE0004508,CUST003605,M0089,R018,ORD0003512,4,2026-01-15
RATE0004509,CUST000792,M0124,R006,ORD0000012,4,2026-07-26
RATE0004510,CUST002175,M0055,R011,ORD0000257,5,2026-07-17
RATE0004511,CUST003750,M0027,R015,ORD0002922,4,2026-08-24
RATE0004512,CUST001562,M0042,R006,ORD0008180,3,2026-02-01
RATE0004513,CUST002222,M0097,R010,ORD0000240,3,2026-06-28
RATE0004514,CUST003190,M0124,R016,ORD0007811,4,2026-06-28
RATE0004515,CUST000229,M0064,R001,ORD0005399,4,2026-09-23
RATE0004516,CUST001431,M0045,R003,ORD0005653,4,2026-04-19
RATE0004517,CUST003479,M0124,R013,ORD0008828,3,2026-02-04
RATE0004518,CUST001963,M0133,R004,ORD0004983,4,2026-09-24
RATE0004519,CUST000711,M0051,R015,ORD0003274,4,2026-03-02
RATE0004520,CUST003553,M0053,R017,ORD0007757,4,2026-08-29
RATE0004521,CUST000051,M0006,R009,ORD0004772,4,2026-08-07
RATE0004522,CUST003187,M0118,R006,ORD0007841,5,2026-09-09
RATE0004523,CUST003986,M0119,R013,ORD0001397,4,2025-12-24
RATE0004524,CUST002303,M0103,R020,ORD0005438,4,2026-09-04
RATE0004525,CUST000775,M0139,R004,ORD0004743,5,2026-09-26
RATE0004526,CUST003923,M0114,R017,ORD0001059,5,2026-09-25
RATE0004527,CUST001634,M0121,R012,ORD0006350,4,2026-08-31
RATE0004528,CUST001059,M0067,R018,ORD0003184,4,2026-09-19
RATE0004529,CUST003411,M0001,R017,ORD0007048,3,2025-10-06
RATE0004530,CUST000660,M0153,R020,ORD0005885,3,2026-09-09
RATE0004531,CUST003180,M0131,R017,ORD0002215,5,2026-09-23
RATE0004532,CUST003912,M0028,R014,ORD0003364,4,2026-03-30
RATE0004533,CUST000515,M0148,R014,ORD0003993,3,2026-07-01
RATE0004534,CUST000812,M0029,R011,ORD0008973,5,2026-02-13
RATE0004535,CUST001969,M0130,R014,ORD0001242,3,2026-08-16
RATE0004536,CUST002200,M0102,R006,ORD0001214,4,2026-09-24
RATE0004537,CUST002945,M0046,R009,ORD0008093,4,2026-09-05
RATE0004538,CUST003543,M0138,R011,ORD0005083,3,2026-08-27
RATE0004539,CUST000628,M0094,R019,ORD0007462,5,2026-08-29
RATE0004540,CUST001422,M0051,R006,ORD0008504,4,2026-09-24
RATE0004541,CUST003001,M0137,R006,ORD0005584,4,2026-06-23
RATE0004542,CUST000512,M0100,R011,ORD0006917,-1,2026-06-27
RATE0004543,CUST000414,M0080,R006,ORD0001330,3,2026-09-27
RATE0004544,CUST002395,M0014,R004,ORD0007477,4,2026-06-04
RATE0004545,CUST003764,M0135,R013,ORD0008791,4,2026-07-27
RATE0004546,CUST001707,M0070,R003,ORD0007389,4,2026-03-30
RATE0004547,CUST000863,M0103,R012,ORD0000039,4,2026-04-12
RATE0004548,CUST000258,M0151,R001,ORD0005453,3,2026-09-15
RATE0004549,CUST003555,M0038,R013,ORD0006684,4,2026-02-26
RATE0004550,CUST001431,M0152,R011,ORD0000909,3,2026-09-25
RATE0004551,CUST002944,M0149,R018,ORD0006807,5,2026-04-23
RATE0004552,CUST000313,M0011,R013,ORD0004492,5,2026-04-26
RATE0004553,CUST000457,M0020,R004,ORD0002090,3,2026-03-18
RATE0004554,CUST003686,M0010,R014,ORD0007820,4,2026-02-01
RATE0004555,CUST000449,M0082,R006,ORD0004359,3,2026-09-13
RATE0004556,CUST003034,M0074,R018,ORD0000436,3,2026-09-18
RATE0004557,CUST000004,M0105,R018,ORD0008259,5,2026-05-26
RATE0004558,CUST001718,M0038,R006,ORD0004519,4,2026-05-20
RATE0004559,CUST001601,M0046,R013,ORD0000609,4,2026-07-24
RATE0004560,CUST002363,M0081,R020,ORD0008651,4,2025-12-09
RATE0004561,CUST000658,M0158,R005,ORD0005102,3,2026-09-04
RATE0004562,CUST002193,M0058,R005,ORD0007642,2,2026-09-17
RATE0004563,CUST002448,M0046,R009,ORD0006680,4,2026-09-08
RATE0004564,CUST002650,M0092,R019,ORD0004096,3,2026-08-13
RATE0004565,CUST000908,M0040,R005,ORD0007061,4,2026-01-25
RATE0004566,CUST003894,M0099,R015,ORD0003083,3,2026-06-16
RATE0004567,CUST000450,M0028,R013,ORD0007242,4,2026-08-16
RATE0004568,CUST000646,M0103,R020,ORD0006755,4,2026-09-23
RATE0004569,CUST001873,M0120,R019,ORD0003332,4,2025-12-09
RATE0004570,CUST000234,M0100,R003,ORD0007257,5,2026-09-16
RATE0004571,CUST003493,M0072,R001,ORD0000580,3,2026-09-12
RATE0004572,CUST000961,M0113,R018,ORD0004432,4,2026-03-31
RATE0004573,CUST001507,M0040,R011,ORD0008914,4,2026-08-13
RATE0004574,CUST001080,M0068,R009,ORD0007105,4,2026-06-16
RATE0004575,CUST002635,M0064,R019,ORD0001100,4,2025-11-08
RATE0004576,CUST002323,M0111,R012,ORD0005347,4,2026-09-18
RATE0004577,CUST000098,M0006,R001,ORD0006533,4,2026-09-10
RATE0004578,CUST002062,M0139,R014,ORD0001089,3,2026-05-22
RATE0004579,CUST001264,M0105,R019,ORD0004196,3,2026-08-31
RATE0004580,CUST003351,M0003,R013,ORD0008719,5,2026-09-06
RATE0004581,CUST002205,M0115,R017,ORD0000563,4,2025-12-09
RATE0004582,CUST003814,M0154,R019,ORD0008706,4,2026-01-30
RATE0004583,CUST001026,M0039,R001,ORD0006193,3,2026-08-03
RATE0004584,CUST000015,M0074,R013,ORD0002810,4,2026-08-07
RATE0004585,CUST002158,M0129,R006,ORD0000485,4,2025-10-15
RATE0004586,CUST000003,M0076,R006,ORD0000904,4,2026-07-15
RATE0004587,CUST003878,M0065,R011,ORD0008539,3,2026-03-16
RATE0004588,CUST000759,M0091,R003,ORD0007002,5,2026-07-28
RATE0004589,CUST001418,M0093,R014,ORD0008691,4,2026-08-14
RATE0004590,CUST001121,M0012,R014,ORD0006685,4,2026-04-03
RATE0004591,CUST001779,M0037,R011,ORD0003544,5,2026-08-11
RATE0004592,CUST000389,M0093,R018,ORD0007505,4,2026-09-26
RATE0004593,CUST003895,M0007,R008,ORD0008932,5,2026-09-25
RATE0004594,CUST003187,M0032,R005,ORD0008458,4,2026-09-06
RATE0004595,CUST000188,M0121,R003,ORD0002795,5,2026-01-07
RATE0004596,CUST003533,M0057,R012,ORD0008872,4,2026-08-30
RATE0004597,CUST000335,M0037,R001,ORD0005522,4,2026-08-18
RATE0004598,CUST003552,M0014,R004,ORD0005888,6,2026-07-15
RATE0004599,CUST002862,M0010,R016,ORD0008953,5,2026-09-18
RATE0004600,CUST002036,M0051,R014,ORD0008318,4,2026-07-10
RATE0004601,CUST002821,M0133,R009,ORD0006683,3,2026-02-15
RATE0004602,CUST002839,M0010,R002,ORD0007284,5,2026-09-24
RATE0004603,CUST001070,M0093,R019,ORD0005037,4,2026-01-09
RATE0004604,CUST001534,M0020,R015,ORD0007555,4,2026-04-01
RATE0004605,CUST003619,M0077,R012,ORD0001094,3,2026-08-12
RATE0004606,CUST002786,M0119,R014,ORD0001943,3,2026-09-06
RATE0004607,CUST001934,M0022,R010,ORD0005840,4,2026-09-20
RATE0004608,CUST002465,M0081,R004,ORD0004175,4,2026-06-15
RATE0004609,CUST002221,M0122,R009,ORD0001901,5,2026-09-25
RATE0004610,CUST000388,M0121,R003,ORD0000304,4,2026-08-30
RATE0004611,CUST000508,M0149,R017,ORD0000893,4,2026-08-18
RATE0004612,CUST001220,M0006,R020,ORD0007452,5,2026-05-08
RATE0004613,CUST003399,M0157,R020,ORD0006992,5,2026-03-09
RATE0004614,CUST000741,M0083,R020,ORD0006570,3,2026-03-26
RATE0004615,CUST003640,M0079,R007,ORD0002460,4,2026-02-08
RATE0004616,CUST003764,M0114,R013,ORD0008791,4,2026-07-31
RATE0004617,CUST000134,M0095,R004,ORD0005188,4,2026-07-07
RATE0004618,CUST003863,M0086,R001,ORD0000735,5,2026-04-02
RATE0004619,CUST001907,M0088,R016,ORD0002208,5,2026-09-19
RATE0004620,CUST003380,M0130,R006,ORD0003937,3,2026-09-11
RATE0004621,CUST002041,M0019,R005,ORD0004231,0,2026-09-03
RATE0004622,CUST000339,M0051,R004,ORD0001169,4,2026-01-24
RATE0004623,CUST002439,M0064,R006,ORD0004508,5,2026-09-19
RATE0004624,CUST003302,M0094,R004,ORD0000086,4,2026-04-08
RATE0004625,CUST001051,M0019,R004,ORD0000522,4,2026-04-27
RATE0004626,CUST003863,M0009,R001,ORD0000735,4,2026-03-31
RATE0004627,CUST000652,M0010,R007,ORD0006093,5,2025-12-08
RATE0004628,CUST002879,M0113,R017,ORD0006785,3,2026-07-05
RATE0004629,CUST002523,M0093,R020,ORD0007363,4,2026-07-11
RATE0004630,CUST002700,M0059,R012,ORD0001991,4,2026-09-01
RATE0004631,CUST002905,M0025,R011,ORD0006847,4,2026-08-07
RATE0004632,CUST003059,M0037,R017,ORD0003183,5,2026-04-30
RATE0004633,CUST000821,M0074,R015,ORD0007231,2,2026-09-07
RATE0004634,CUST000576,M0138,R019,ORD0006589,4,2026-01-09
RATE0004635,CUST003640,M0053,R006,ORD0000262,4,2026-05-24
RATE0004636,CUST002000,M0089,R011,ORD0001668,3,2026-05-28
RATE0004637,CUST002834,M0029,R007,ORD0002346,5,2026-09-23
RATE0004638,CUST002805,M0111,R001,ORD0005172,4,2026-09-05
RATE0004639,CUST003644,M0092,R014,ORD0002550,3,2026-09-16
RATE0004640,CUST003237,M0129,R016,ORD0008372,4,2026-09-01
RATE0004641,CUST000741,M0051,R020,ORD0007434,3,2026-06-24
RATE0004642,CUST000759,M0065,R011,ORD0001597,0,2026-09-15
RATE0004643,CUST003931,M0064,R015,ORD0000699,3,2026-03-28
RATE0004644,CUST002846,M0092,R017,ORD0008515,4,2026-02-24
RATE0004645,CUST001591,M0143,R001,ORD0007800,4,2026-09-12
RATE0004646,CUST000482,M0087,R003,ORD0005967,5,2026-07-29
RATE0004647,CUST001968,M0124,R012,ORD0006973,3,2026-09-08
RATE0004648,CUST002436,M0022,R006,ORD0002906,2,2026-09-09
RATE0004649,CUST003931,M0122,R015,ORD0001559,4,2026-01-21
RATE0004650,CUST002379,M0148,R001,ORD0006557,3,2026-09-07
RATE0004651,CUST002687,M0081,R009,ORD0001811,3,2026-05-24
RATE0004652,CUST000349,M0086,R005,ORD0005770,4,2026-09-09
RATE0004653,CUST000255,M0040,R014,ORD0002140,5,2026-07-11
RATE0004654,CUST002624,M0107,R014,ORD0007228,5,2026-08-17
RATE0004655,CUST003384,M0138,R010,ORD0007605,3,2026-04-02
RATE0004656,CUST000147,M0121,R014,ORD0005582,4,2026-06-20
RATE0004657,CUST003599,M0055,R006,ORD0000496,4,2026-09-08
RATE0004658,CUST003628,M0063,R005,ORD0008183,4,2026-04-27
RATE0004659,CUST002987,M0112,R013,ORD0007423,4,2026-05-19
RATE0004660,CUST003801,M0105,R001,ORD0001862,5,2025-10-13
RATE0004661,CUST001900,M0115,R005,ORD0005089,3,2026-09-18
RATE0004662,CUST002181,M0141,R013,ORD0002209,3,2026-04-03
RATE0004663,CUST003602,M0102,R002,ORD0008562,3,2026-07-25
RATE0004664,CUST002988,M0135,R018,ORD0005861,5,2026-03-04
RATE0004665,CUST001225,M0105,R010,ORD0000826,5,2026-01-17
RATE0004666,CUST000670,M0091,R001,ORD0002398,0,2026-09-09
RATE0004667,CUST003423,M0107,R014,ORD0007413,5,2026-07-24
RATE0004668,CUST003129,M0133,R006,ORD0007621,4,2026-08-25
RATE0004669,CUST003215,M0019,R016,ORD0001694,4,2026-08-05
RATE0004670,CUST003058,M0149,R006,ORD0000624,5,2026-09-14
RATE0004671,CUST003883,M0133,R004,ORD0008771,4,2026-09-25
RATE0004672,CUST001614,M0121,R013,ORD0005031,4,2026-09-08
RATE0004673,CUST000401,M0092,R002,ORD0006376,3,2026-07-18
RATE0004674,CUST002628,M0133,R009,ORD0002859,4,2026-05-05
RATE0004675,CUST001156,M0053,R001,ORD0002911,4,2026-07-24
RATE0004676,CUST000334,M0051,R015,ORD0008278,5,2026-07-22
RATE0004677,CUST000635,M0133,R008,ORD0003365,4,2026-05-09
RATE0004678,CUST002453,M0134,R010,ORD0008124,5,2026-09-07
RATE0004679,CUST002205,M0087,R017,ORD0007383,5,2025-12-18
RATE0004680,CUST003223,M0073,R017,ORD0001926,3,2026-03-06
RATE0004681,CUST001859,M0079,R007,ORD0003563,4,2026-06-19
RATE0004682,CUST003607,M0040,R011,ORD0005642,4,2026-09-18
RATE0004683,CUST003963,M0087,R001,ORD0005903,4,2025-11-02
