order_item_id,order_id,item_id,quantity,unit_price,discount_pct,promotion_id,line_total
OI00022110,ORD0007977,M0133,1,9.14,0.0,,9.14
OI00022111,ORD0007978,M0064,2,18.19,0.0,,36.38
OI00022112,ORD0007978,M0004,3,15.93,0.0,,47.79
OI00022113,ORD0007979,M0079,1,4.36,0.0,,4.36
OI00022114,ORD0007979,M0124,1,3.79,0.0,,3.79
OI00022115,ORD0007980,M0022,1,16.69,0.0,,16.69
OI00022116,ORD0007981,M0010,2,27.34,0.0,,54.68
OI00022117,ORD0007981,M0154,1,7.1,0.0,,7.1
OI00022118,ORD0007982,M0122,1,6.63,0.0,,6.63
OI00022119,ORD0007982,M0144,1,17.59,0.0,,17.59
OI00022120,ORD0007983,M0124,1,3.79,0.1,PROMO011,3.41
OI00022121,ORD0007984,M0105,1,18.0,0.0,,18.0
OI00022122,ORD0007984,M0121,2,11.55,0.0,,23.1
OI00022123,ORD0007984,M0124,1,3.79,0.0,,3.79
OI00022124,ORD0007985,M0051,1,23.06,0.0,,23.06
OI00022125,ORD0007985,M0135,3,16.69,0.0,,50.07
OI00022126,ORD0007985,M0108,3,17.67,0.0,,53.01
OI00022127,ORD0007985,M0080,2,20.77,0.0,,41.54
OI00022128,ORD0007985,M0002,1,16.25,0.0,,16.25
OI00022129,ORD0007986,M0079,1,4.36,0.0,,4.36
OI00022130,ORD0007987,M0137,1,11.35,0.0,,11.35
OI00022131,ORD0007987,M0112,1,8.68,0.0,,8.68
OI00022132,ORD0007988,M0053,1,19.76,0.0,,19.76
OI00022133,ORD0007988,M0152,1,12.14,0.0,,12.14
OI00022134,ORD0007989,M0025,1,3.4,0.0,,3.4
OI00022135,ORD0007989,M0036,1,5.1,0.0,,5.1
OI00022136,ORD0007989,M0105,2,18.0,0.0,,36.0
OI00022137,ORD0007989,M0070,1,35.1,0.0,,35.1
OI00022138,ORD0007989,M0025,1,3.4,0.0,,3.4
OI00022139,ORD0007989,M0120,3,8.63,0.0,,25.89
OI00022140,ORD0007990,M0014,1,6.49,0.0,,6.49
OI00022141,ORD0007990,M0048,3,4.18,0.0,,12.54
OI00022142,ORD0007991,M0055,1,25.67,0.0,,25.67
OI00022143,ORD0007991,M0119,2,5.79,0.0,,11.58
OI00022144,ORD0007992,M0053,2,19.76,0.0,,39.52
OI00022145,ORD0007992,M0122,2,6.63,0.0,,13.26
OI00022146,ORD0007993,M0080,1,20.77,0.0,,20.77
OI00022147,ORD0007994,M0150,1,44.53,0.0,,44.53
OI00022148,ORD0007995,M0094,1,13.55,0.0,,13.55
OI00022149,ORD0007995,M0135,1,16.69,0.0,,16.69
OI00022150,ORD0007995,M0154,1,7.1,0.0,,7.1
OI00022151,ORD0007995,M0044,1,10.64,0.0,,10.64
OI00022152,ORD0007995,M0064,2,18.19,0.0,,36.38
OI00022153,ORD0007996,M0029,1,6.86,0.0,,6.86
OI00022154,ORD0007996,M0086,1,14.42,0.0,,14.42
OI00022155,ORD0007997,M0090,1,6.63,0.0,,6.63
OI00022156,ORD0007997,M0139,1,30.72,0.0,,30.72
OI00022157,ORD0007998,M0086,1,14.42,0.0,,14.42
OI00022158,ORD0007998,M0032,1,20.67,0.0,,20.67
OI00022159,ORD0007998,M0064,1,18.19,0.0,,18.19
OI00022160,ORD0007998,M0049,3,14.62,0.0,,43.86
OI00022161,ORD0007999,M0068,1,22.51,0.0,,22.51
OI00022162,ORD0007999,M0051,1,23.06,0.0,,23.06
OI00022163,ORD0007999,M0087,2,7.54,0.0,,15.08
OI00022164,ORD0008000,M0074,1,23.71,0.0,,23.71
OI00022165,ORD0008000,M0066,1,13.13,0.0,,13.13
OI00022166,ORD0008000,M0105,1,18.0,0.0,,18.0
OI00022167,ORD0008000,M0136,1,18.77,0.0,,18.77
OI00022168,ORD0008000,M0135,1,16.69,0.0,,16.69
OI00022169,ORD0008000,M0015,1,25.03,0.0,,25.03
OI00022170,ORD0008001,M0003,1,31.6,0.0,,31.6
OI00022171,ORD0008002,M0073,3,15.13,0.0,,45.39
OI00022172,ORD0008002,M0139,1,30.72,0.0,,30.72
OI00022173,ORD0008002,M0079,1,4.36,0.0,,4.36
OI00022174,ORD0008003,M0094,2,13.55,0.0,,27.1
OI00022175,ORD0008003,M0135,2,16.69,0.0,,33.38
OI00022176,ORD0008004,M0103,2,10.97,0.0,,21.94
OI00022177,ORD0008004,M0046,1,11.86,0.0,,11.86
OI00022178,ORD0008005,M0002,1,16.25,0.37,PROMO002,10.24
OI00022179,ORD0008005,M0143,1,7.82,0.37,PROMO002,4.93
OI00022180,ORD0008005,M0063,2,33.71,0.37,PROMO002,42.47
OI00022181,ORD0008006,M0019,1,8.39,0.0,,8.39
OI00022182,ORD0008007,M0121,1,11.55,0.0,,11.55
OI00022183,ORD0008007,M0032,1,20.67,0.0,,20.67
OI00022184,ORD0008007,M0143,1,7.82,0.0,,7.82
OI00022185,ORD0008007,M0031,1,9.52,0.0,,9.52
OI00022186,ORD0008008,M0115,1,19.51,0.0,,19.51
OI00022187,ORD0008008,M0105,1,18.0,0.0,,18.0
OI00022188,ORD0008009,M0111,1,39.89,0.0,,39.89
OI00022189,ORD0008009,M0073,1,15.13,0.28,PROMO005,10.89
OI00022190,ORD0008009,M0091,1,14.39,0.0,,14.39
OI00022191,ORD0008009,,1,3.79,0.0,,3.79
OI00022192,ORD0008010,M0064,1,18.19,0.0,,18.19
OI00022193,ORD0008010,M0004,2,15.93,0.0,,31.86
OI00022194,ORD0008010,M0032,1,20.67,0.0,,20.67
OI00022195,ORD0008010,M0088,2,10.32,0.0,,20.64
OI00022196,ORD0008010,M0101,1,11.69,0.0,,11.69
OI00022197,ORD0008010,M0027,1,5.69,0.0,,5.69
OI00022198,ORD0008010,M0111,1,39.89,0.0,,39.89
OI00022199,ORD0008010,M0004,1,15.93,0.0,,15.93
OI00022200,ORD0008011,M0001,1,7.05,0.0,,7.05
OI00022201,ORD0008011,M0093,1,25.56,0.0,,25.56
OI00022202,ORD0008011,M0120,3,8.63,0.0,,25.89
OI00022203,ORD0008012,M0079,1,4.36,0.0,,4.36
OI00022204,ORD0008012,M0124,1,3.79,0.0,,3.79
OI00022205,ORD0008013,M0076,1,15.1,0.0,,15.1
OI00022206,ORD0008013,M0153,2,18.69,0.0,,37.38
OI00022207,ORD0008013,M0046,1,11.86,0.0,,11.86
OI00022208,ORD0008014,M0084,2,7.82,0.0,,15.64
OI00022209,ORD0008014,M0022,1,16.69,0.0,,16.69
OI00022210,ORD0008015,M0005,1,13.03,0.0,,13.03
OI00022211,ORD0008016,M0055,1,25.67,0.0,,25.67
OI00022212,ORD0008016,M0119,3,5.79,0.0,,17.37
OI00022213,ORD0008016,M0081,1,6.5,0.0,,6.5
OI00022214,ORD0008016,M0088,2,10.32,0.0,,20.64
OI00022215,ORD0008016,M0151,2,28.99,0.0,,57.98
OI00022216,ORD0008017,M0057,2,12.17,0.0,,24.34
OI00022217,ORD0008017,M0122,2,6.63,0.0,,13.26
OI00022218,ORD0008018,M0149,1,15.65,0.0,,15.65
OI00022219,ORD0008018,M0037,1,18.87,0.0,,18.87
OI00022220,ORD0008018,,1,15.65,0.0,,15.65
OI00022221,ORD0008018,M0137,1,11.35,0.0,,11.35
OI00022222,ORD0008018,M0033,2,31.05,0.0,,62.1
OI00022223,ORD0008019,M0153,1,18.69,0.0,,18.69
OI00022224,ORD0008019,M0040,1,38.95,0.0,,38.95
OI00022225,ORD0008019,M0059,1,34.78,0.0,,34.78
OI00022226,ORD0008019,M0108,1,17.67,0.0,,17.67
OI00022227,ORD0008020,M0081,1,6.5,0.0,,6.5
OI00022228,ORD0008020,M0120,1,8.63,0.0,,8.63
OI00022229,ORD0008020,M0042,1,15.93,0.0,,15.93
OI00022230,ORD0008020,M0107,1,8.4,0.0,,8.4
OI00022231,ORD0008020,M0054,1,48.03,0.0,,48.03
OI00022232,ORD0008020,M0135,1,16.69,0.0,,16.69
OI00022233,ORD0008021,M0139,1,30.72,0.0,,30.72
OI00022234,ORD0008022,M0129,2,8.99,0.0,,17.98
OI00022235,ORD0008022,M0098,1,37.98,0.0,,37.98
OI00022236,ORD0008022,M0012,1,14.79,0.0,,14.79
OI00022237,ORD0008023,M0064,1,18.19,0.0,,18.19
OI00022238,ORD0008023,M0004,1,15.93,0.0,,15.93
OI00022239,ORD0008023,M0072,2,9.21,0.0,,18.42
OI00022240,ORD0008023,M0087,2,7.54,0.0,,15.08
OI00022241,ORD0008024,M0102,1,28.58,0.0,,28.58
OI00022242,ORD0008024,M0044,1,10.64,0.0,,10.64
OI00022243,ORD0008025,M0040,3,38.95,0.0,,116.85
OI00022244,ORD0008026,M0065,1,42.52,0.0,,42.52
OI00022245,ORD0008026,M0028,1,26.16,0.0,,26.16
OI00022246,ORD0008026,M0155,3,7.19,0.0,,21.57
OI00022247,ORD0008027,M0093,1,25.56,0.0,,25.56
OI00022248,ORD0008028,M0094,1,13.55,0.0,,13.55
OI00022249,ORD0008028,M0135,1,16.69,0.0,,16.69
OI00022250,ORD0008028,M0114,1,10.06,0.0,,10.06
OI00022251,ORD0008029,M0032,1,20.67,0.0,,20.67
OI00022252,ORD0008029,M0012,1,14.79,0.0,,14.79
OI00022253,ORD0008029,M0149,1,15.65,0.0,,15.65
OI00022254,ORD0008030,M0075,3,23.4,0.0,,70.2
OI00022255,ORD0008031,M0076,1,15.1,0.0,,15.1
OI00022256,ORD0008031,,3,14.62,0.0,,43.86
OI00022257,ORD0008031,M0073,1,15.13,0.0,,15.13
OI00022258,ORD0008032,M0081,1,6.5,0.0,,6.5
OI00022259,ORD0008032,M0102,1,28.58,0.0,,28.58
OI00022260,ORD0008032,M0079,1,4.36,0.0,,4.36
OI00022261,ORD0008033,M0131,1,20.87,0.0,,20.87
OI00022262,ORD0008033,M0073,1,15.13,0.0,,15.13
OI00022263,ORD0008033,M0089,1,9.11,0.0,,9.11
OI00022264,ORD0008033,M0094,1,13.55,0.0,,13.55
OI00022265,ORD0008034,M0105,2,18.0,0.0,,36.0
OI00022266,ORD0008034,M0121,1,11.55,0.0,,11.55
OI00022267,ORD0008034,,1,7.14,0.0,,7.14
OI00022268,ORD0008035,M0105,1,18.0,0.0,,18.0
OI00022269,ORD0008035,M0121,2,11.55,0.0,,23.1
OI00022270,ORD0008036,M0051,1,23.06,0.0,,23.06
OI00022271,ORD0008036,M0135,1,16.69,0.0,,16.69
OI00022272,ORD0008036,M0120,1,8.63,0.0,,8.63
OI00022273,ORD0008036,M0139,1,30.72,0.0,,30.72
OI00022274,ORD0008036,M0014,2,6.49,0.0,,12.98
OI00022275,ORD0008037,M0131,2,20.87,0.0,,41.74
OI00022276,ORD0008037,M0050,1,30.79,0.0,,30.79
OI00022277,ORD0008037,M0072,1,9.21,0.0,,9.21
OI00022278,ORD0008038,M0093,1,25.56,0.0,,25.56
OI00022279,ORD0008038,M0133,1,9.14,0.0,,9.14
OI00022280,ORD0008038,M0151,1,28.99,0.0,,28.99
OI00022281,ORD0008039,M0094,1,13.55,0.0,,13.55
OI00022282,ORD0008039,M0146,2,16.76,0.0,,33.52
OI00022283,ORD0008039,M0018,2,17.27,0.0,,34.54
OI00022284,ORD0008039,M0004,1,15.93,0.0,,15.93
OI00022285,ORD0008040,M0040,1,38.95,0.0,,38.95
OI00022286,ORD0008040,M0020,1,11.02,0.0,,11.02
OI00022287,ORD0008040,M0041,2,20.94,0.0,,41.88
OI00022288,ORD0008040,M0100,2,13.42,0.0,,26.84
OI00022289,ORD0008040,M0074,1,23.71,0.0,,23.71
OI00022290,ORD0008041,M0081,1,6.5,0.0,,6.5
OI00022291,ORD0008041,M0120,1,8.63,0.0,,8.63
OI00022292,ORD0008042,M0079,1,4.36,0.0,,4.36
OI00022293,ORD0008043,M0111,3,39.89,0.0,,119.67
OI00022294,ORD0008043,M0082,1,12.21,0.0,,12.21
OI00022295,ORD0008043,M0045,1,14.35,0.0,,14.35
OI00022296,ORD0008043,M0010,1,27.34,0.0,,27.34
OI00022297,ORD0008043,M0120,1,8.63,0.0,,8.63
OI00022298,ORD0008043,M0081,1,6.5,0.0,,6.5
OI00022299,ORD0008043,M0132,-1,4.05,0.0,,4.05
OI00022300,ORD0008043,M0074,1,23.71,0.0,,23.71
OI00022301,ORD0008044,M0076,2,15.1,0.0,,30.2
OI00022302,ORD0008044,M0026,1,7.99,0.0,,7.99
OI00022303,ORD0008045,M0019,1,8.39,0.0,,8.39
OI00022304,ORD0008046,,1,6.5,0.0,,6.5
OI00022305,ORD0008046,M0120,-1,8.63,0.0,,8.63
OI00022306,ORD0008046,M0081,1,6.5,0.0,,6.5
OI00022307,ORD0008046,M0072,1,9.21,0.0,,9.21
OI00022308,ORD0008046,M0033,2,31.05,0.0,,62.1
OI00022309,ORD0008046,M0037,1,18.87,0.0,,18.87
OI00022310,ORD0008047,M0105,1,18.0,0.0,,18.0
OI00022311,ORD0008047,M0121,1,11.55,0.0,,11.55
OI00022312,ORD0008048,M0154,1,7.1,0.0,,7.1
OI00022313,ORD0008049,M0132,1,4.05,0.0,,4.05
OI00022314,ORD0008050,M0046,3,11.86,0.0,,35.58
OI00022315,ORD0008050,M0138,1,10.33,0.0,,10.33
OI00022316,ORD0008050,M0019,1,8.39,0.0,,8.39
OI00022317,ORD0008051,M0064,1,18.19,0.0,,18.19
OI00022318,ORD0008051,M0004,1,15.93,0.0,,15.93
OI00022319,ORD0008051,M0020,-1,11.02,0.0,,11.02
OI00022320,ORD0008052,M0031,2,9.52,0.0,,19.04
OI00022321,ORD0008052,M0148,1,8.63,0.0,,8.63
OI00022322,ORD0008052,M0045,3,14.35,0.0,,43.05
OI00022323,ORD0008053,M0092,1,26.39,0.0,,26.39
OI00022324,ORD0008053,M0133,1,9.14,0.0,,9.14
OI00022325,ORD0008053,M0002,1,16.25,0.0,,16.25
OI00022326,ORD0008054,M0130,1,16.58,0.0,,16.58
OI00022327,ORD0008055,M0097,2,13.14,0.0,,26.28
OI00022328,ORD0008055,M0081,1,6.5,0.0,,6.5
OI00022329,ORD0008056,M0046,1,11.86,0.0,,11.86
OI00022330,ORD0008056,M0138,1,10.33,0.0,,10.33
OI00022331,ORD0008056,M0107,1,8.4,0.0,,8.4
OI00022332,ORD0008057,M0027,1,5.69,0.0,,5.69
OI00022333,ORD0008057,M0079,1,4.36,0.0,,4.36
OI00022334,ORD0008057,M0044,3,10.64,0.0,,31.92
OI00022335,ORD0008057,M0083,2,42.19,0.0,,84.38
OI00022336,ORD0008058,M0092,2,26.39,0.0,,52.78
OI00022337,ORD0008058,M0133,3,9.14,0.0,,27.42
OI00022338,ORD0008058,M0098,3,37.98,0.0,,113.94
OI00022339,ORD0008058,M0006,2,28.1,0.0,,56.2
OI00022340,ORD0008058,M0041,2,20.94,0.0,,41.88
OI00022341,ORD0008059,M0093,2,25.56,0.0,,51.12
OI00022342,ORD0008059,M0133,1,9.14,0.0,,9.14
OI00022343,ORD0008059,M0070,2,35.1,0.0,,70.2
OI00022344,ORD0008059,M0087,1,7.54,0.0,,7.54
OI00022345,ORD0008060,M0058,1,4.3,0.0,,4.3
OI00022346,ORD0008061,M0086,1,14.42,0.0,,14.42
OI00022347,ORD0008061,M0105,1,18.0,0.0,,18.0
OI00022348,ORD0008061,M0058,1,4.3,0.0,,4.3
OI00022349,ORD0008061,M0091,2,14.39,0.0,,28.78
OI00022350,ORD0008061,M0142,2,18.54,0.0,,37.08
OI00022351,ORD0008061,M0054,1,48.03,0.0,,48.03
OI00022352,ORD0008062,M0093,2,25.56,0.0,,51.12
OI00022353,ORD0008062,M0133,1,9.14,0.0,,9.14
OI00022354,ORD0008062,M0091,1,14.39,0.0,,14.39
OI00022355,ORD0008062,M0127,1,34.56,0.0,,34.56
OI00022356,ORD0008062,M0046,1,11.86,0.0,,11.86
OI00022357,ORD0008063,M0009,1,14.34,0.0,,14.34
OI00022358,ORD0008063,M0087,1,7.54,0.0,,7.54
OI00022359,ORD0008063,M0152,1,12.14,0.0,,12.14
OI00022360,ORD0008063,M0033,3,31.05,0.0,,93.15
OI00022361,ORD0008063,M0090,2,6.63,0.0,,13.26
OI00022362,ORD0008064,M0032,2,20.67,0.37,PROMO002,26.04
OI00022363,ORD0008065,M0089,1,9.11,0.0,,9.11
OI00022364,ORD0008065,M0131,1,20.87,0.0,,20.87
OI00022365,ORD0008065,M0095,1,7.62,0.0,,7.62
OI00022366,ORD0008065,M0134,1,32.33,0.0,,32.33
OI00022367,ORD0008066,M0099,1,11.02,0.0,,11.02
OI00022368,ORD0008066,M0065,1,42.52,0.0,,42.52
OI00022369,ORD0008067,M0051,1,23.06,0.0,,23.06
OI00022370,ORD0008067,M0135,1,16.69,0.0,,16.69
OI00022371,ORD0008068,M0110,2,15.92,0.0,,31.84
OI00022372,ORD0008069,M0009,1,14.34,0.0,,14.34
OI00022373,ORD0008069,M0025,1,3.4,0.0,,3.4
OI00022374,ORD0008069,M0100,1,13.42,0.0,,13.42
OI00022375,ORD0008070,M0094,1,13.55,0.0,,13.55
OI00022376,ORD0008070,M0102,1,28.58,0.0,,28.58
OI00022377,ORD0008070,M0037,2,18.87,0.0,,37.74
OI00022378,ORD0008071,M0115,1,19.51,0.0,,19.51
OI00022379,ORD0008071,M0006,1,28.1,0.0,,28.1
OI00022380,ORD0008071,M0057,1,12.17,0.0,,12.17
OI00022381,ORD0008072,M0006,3,28.1,0.0,,84.3
OI00022382,ORD0008073,,2,10.64,0.0,,21.28
OI00022383,ORD0008073,M0148,3,8.63,0.0,,25.89
OI00022384,ORD0008073,M0143,2,7.82,0.0,,15.64
OI00022385,ORD0008073,M0129,2,8.99,0.0,,17.98
OI00022386,ORD0008073,M0022,1,16.69,0.0,,16.69
OI00022387,ORD0008074,M0059,2,34.78,0.0,,69.56
OI00022388,ORD0008074,M0064,1,18.19,0.0,,18.19
OI00022389,ORD0008074,M0075,1,23.4,0.0,,23.4
OI00022390,ORD0008074,M0103,1,10.97,0.0,,10.97
OI00022391,ORD0008074,M0073,3,15.13,0.0,,45.39
OI00022392,ORD0008074,M0080,3,20.77,0.0,,62.31
OI00022393,ORD0008074,M0097,1,13.14,0.0,,13.14
OI00022394,ORD0008075,M0094,-1,13.55,0.0,,13.55
OI00022395,ORD0008075,M0135,2,16.69,0.0,,33.38
OI00022396,ORD0008075,M0040,1,38.95,0.0,,38.95
OI00022397,ORD0008076,M0143,1,7.82,0.0,,7.82
OI00022398,ORD0008076,M0082,1,12.21,0.0,,12.21
OI00022399,ORD0008076,M0148,1,8.63,0.0,,8.63
OI00022400,ORD0008076,M0019,2,8.39,0.0,,16.78
OI00022401,ORD0008076,M0128,1,7.14,0.0,,7.14
OI00022402,ORD0008077,M0120,1,8.63,0.0,,8.63
OI00022403,ORD0008077,M0001,1,7.05,0.0,,7.05
OI00022404,ORD0008077,M0020,1,11.02,0.0,,11.02
OI00022405,ORD0008078,M0134,1,32.33,0.0,,32.33
OI00022406,ORD0008078,M0001,1,7.05,0.0,,7.05
OI00022407,ORD0008078,M0153,1,18.69,0.0,,18.69
OI00022408,ORD0008079,M0087,2,7.54,0.0,,15.08
OI00022409,ORD0008079,M0139,1,30.72,0.0,,30.72
OI00022410,ORD0008079,M0066,2,13.13,0.0,,26.26
OI00022411,ORD0008079,M0083,2,42.19,0.0,,84.38
OI00022412,ORD0008079,M0072,2,9.21,0.0,,18.42
OI00022413,ORD0008080,M0055,1,25.67,0.0,,25.67
OI00022414,ORD0008080,M0119,2,5.79,0.0,,11.58
OI00022415,ORD0008081,M0023,1,9.99,0.0,,9.99
OI00022416,ORD0008081,M0044,3,10.64,0.0,,31.92
OI00022417,ORD0008081,M0070,3,35.1,0.0,,105.3
OI00022418,ORD0008082,,1,13.55,0.0,,13.55
OI00022419,ORD0008082,M0135,2,16.69,0.0,,33.38
OI00022420,ORD0008083,M0156,2,11.07,0.0,,22.14
OI00022421,ORD0008083,M0134,2,32.33,0.0,,64.66
OI00022422,ORD0008083,M0083,1,42.19,0.0,,42.19
OI00022423,ORD0008084,M0081,1,6.5,0.0,,6.5
OI00022424,ORD0008084,M0120,1,8.63,0.0,,8.63
OI00022425,ORD0008085,M0063,1,33.71,0.0,,33.71
OI00022426,ORD0008085,M0082,1,12.21,0.0,,12.21
OI00022427,ORD0008086,M0109,1,25.87,0.0,,25.87
OI00022428,ORD0008086,M0130,1,16.58,0.0,,16.58
OI00022429,ORD0008086,M0007,1,7.77,0.0,,7.77
OI00022430,ORD0008087,M0046,1,11.86,0.0,,11.86
OI00022431,ORD0008087,M0138,1,10.33,0.0,,10.33
OI00022432,ORD0008088,M0064,1,18.19,0.0,,18.19
OI00022433,ORD0008088,M0004,2,15.93,0.0,,31.86
OI00022434,ORD0008089,M0083,1,42.19,0.11,PROMO008,37.55
OI00022435,ORD0008089,M0090,1,6.63,0.11,PROMO008,5.9
OI00022436,ORD0008090,M0083,1,42.19,0.0,,42.19
OI00022437,ORD0008090,M0018,1,17.27,0.0,,17.27
OI00022438,ORD0008091,M0040,1,38.95,0.0,,38.95
OI00022439,ORD0008092,M0127,1,34.56,0.0,,34.56
OI00022440,ORD0008093,M0046,1,11.86,0.0,,11.86
OI00022441,ORD0008093,M0138,2,10.33,0.0,,20.66
OI00022442,ORD0008093,M0037,1,18.87,0.0,,18.87
OI00022443,ORD0008094,M0117,1,15.78,0.0,,15.78
OI00022444,ORD0008095,M0157,2,4.78,0.0,,9.56
OI00022445,ORD0008095,M0003,2,31.6,0.0,,63.2
OI00022446,ORD0008096,M0079,1,4.36,0.0,,4.36
OI00022447,ORD0008096,M0104,1,8.67,0.0,,8.67
OI00022448,ORD0008097,M0032,1,20.67,0.0,,20.67
OI00022449,ORD0008097,M0066,1,13.13,0.0,,13.13
OI00022450,ORD0008098,M0120,3,8.63,0.0,,25.89
OI00022451,ORD0008098,M0122,2,6.63,0.0,,13.26
OI00022452,ORD0008099,M0081,2,6.5,0.0,,13.0
OI00022453,ORD0008099,M0120,1,8.63,0.0,,8.63
OI00022454,ORD0008099,M0151,1,28.99,0.0,,28.99
OI00022455,ORD0008100,M0134,2,32.33,0.0,,64.66
OI00022456,ORD0008101,M0063,1,33.71,0.0,,33.71
OI00022457,ORD0008101,M0098,1,37.98,0.0,,37.98
OI00022458,ORD0008101,M0083,3,42.19,0.0,,126.57
OI00022459,ORD0008102,M0138,3,10.33,0.0,,30.99
OI00022460,ORD0008102,M0053,1,19.76,0.0,,19.76
OI00022461,ORD0008102,M0036,1,5.1,0.0,,5.1
OI00022462,ORD0008102,M0154,1,7.1,0.0,,7.1
OI00022463,ORD0008102,M0081,1,6.5,0.0,,6.5
OI00022464,ORD0008103,M0094,1,13.55,0.0,,13.55
OI00022465,ORD0008103,M0135,1,16.69,0.0,,16.69
OI00022466,ORD0008104,M0081,1,6.5,0.0,,6.5
OI00022467,ORD0008104,M0120,1,8.63,0.0,,8.63
OI00022468,ORD0008105,M0152,3,12.14,0.0,,36.42
OI00022469,ORD0008106,M0063,1,33.71,0.0,,33.71
OI00022470,ORD0008107,M0094,2,13.55,0.0,,27.1
OI00022471,ORD0008107,M0135,1,16.69,0.0,,16.69
OI00022472,ORD0008107,M0072,1,9.21,0.0,,9.21
OI00022473,ORD0008107,M0088,1,10.32,0.0,,10.32
OI00022474,ORD0008108,M0079,1,4.36,0.0,,4.36
OI00022475,ORD0008108,M0124,1,3.79,0.0,,3.79
OI00022476,ORD0008108,M0125,1,8.81,0.0,,8.81
OI00022477,ORD0008109,M0108,3,17.67,0.0,,53.01
OI00022478,ORD0008109,M0137,2,11.35,0.0,,22.7
OI00022479,ORD0008109,M0063,1,33.71,0.0,,33.71
OI00022480,ORD0008110,M0086,1,14.42,0.0,,14.42
OI00022481,ORD0008111,M0022,1,16.69,0.0,,16.69
OI00022482,ORD0008112,M0004,1,15.93,0.0,,15.93
OI00022483,ORD0008112,M0043,1,3.67,0.0,,3.67
OI00022484,ORD0008112,M0060,1,16.49,0.0,,16.49
OI00022485,ORD0008113,M0157,1,4.78,0.0,,4.78
OI00022486,ORD0008113,M0022,2,16.69,0.0,,33.38
OI00022487,ORD0008114,M0074,1,23.71,0.0,,23.71
OI00022488,ORD0008115,M0081,1,6.5,0.0,,6.5
OI00022489,ORD0008115,M0120,3,8.63,0.0,,25.89
OI00022490,ORD0008115,M0027,1,5.69,0.0,,5.69
OI00022491,ORD0008116,M0154,2,7.1,0.0,,14.2
OI00022492,ORD0008116,M0154,1,7.1,0.0,,7.1
OI00022493,ORD0008116,M0102,1,28.58,0.0,,28.58
OI00022494,ORD0008116,M0066,2,13.13,0.0,,26.26
OI00022495,ORD0008117,M0021,1,8.21,0.0,,8.21
OI00022496,ORD0008118,M0010,1,27.34,0.0,,27.34
OI00022497,ORD0008118,M0152,3,12.14,0.0,,36.42
OI00022498,ORD0008119,M0122,1,6.63,0.0,,6.63
OI00022499,ORD0008120,M0093,2,25.56,0.0,,51.12
OI00022500,ORD0008120,M0133,1,9.14,0.0,,9.14
OI00022501,ORD0008121,M0084,1,7.82,0.0,,7.82
OI00022502,ORD0008121,M0099,1,11.02,0.0,,11.02
OI00022503,ORD0008121,M0135,2,16.69,0.0,,33.38
OI00022504,ORD0008122,M0101,1,11.69,0.0,,11.69
OI00022505,ORD0008122,M0056,1,15.07,0.0,,15.07
OI00022506,ORD0008123,M0028,1,26.16,0.0,,26.16
OI00022507,ORD0008124,M0134,2,32.33,0.0,,64.66
OI00022508,ORD0008125,M0093,1,25.56,0.0,,25.56
OI00022509,ORD0008125,M0133,2,9.14,0.0,,18.28
OI00022510,ORD0008125,M0006,1,28.1,0.0,,28.1
OI00022511,ORD0008125,M0138,3,10.33,0.0,,30.99
OI00022512,ORD0008125,M0076,1,15.1,0.0,,15.1
OI00022513,ORD0008126,M0055,1,25.67,0.0,,25.67
OI00022514,ORD0008126,M0119,1,5.79,0.0,,5.79
OI00022515,ORD0008127,M0083,1,42.19,0.0,,42.19
OI00022516,ORD0008127,M0122,3,6.63,0.0,,19.89
OI00022517,ORD0008127,M0079,1,4.36,0.0,,4.36
OI00022518,ORD0008127,M0084,2,7.82,0.0,,15.64
OI00022519,ORD0008128,M0146,1,16.76,0.0,,16.76
OI00022520,ORD0008128,M0131,1,20.87,0.0,,20.87
OI00022521,ORD0008128,M0019,2,8.39,0.0,,16.78
OI00022522,ORD0008128,M0057,2,12.17,0.0,,24.34
OI00022523,ORD0008128,M0048,1,4.18,0.0,,4.18
OI00022524,ORD0008129,M0054,2,48.03,0.0,,96.06
OI00022525,ORD0008129,M0131,1,20.87,0.0,,20.87
OI00022526,ORD0008130,M0063,3,33.71,0.0,,101.13
OI00022527,ORD0008130,M0007,2,7.77,0.0,,15.54
OI00022528,ORD0008130,M0040,1,38.95,0.0,,38.95
OI00022529,ORD0008131,M0081,1,6.5,0.0,,6.5
OI00022530,ORD0008131,M0120,1,8.63,0.0,,8.63
OI00022531,ORD0008132,M0154,1,7.1,0.0,,7.1
OI00022532,ORD0008132,M0109,1,25.87,0.0,,25.87
OI00022533,ORD0008132,M0001,2,7.05,0.0,,14.1
OI00022534,ORD0008133,M0117,3,15.78,0.0,,47.34
OI00022535,ORD0008133,M0081,1,6.5,0.0,,6.5
OI00022536,ORD0008134,M0088,1,10.32,0.0,,10.32
OI00022537,ORD0008134,M0153,2,18.69,0.0,,37.38
OI00022538,ORD0008134,M0111,3,39.89,0.0,,119.67
OI00022539,ORD0008134,M0110,1,15.92,0.0,,15.92
OI00022540,ORD0008135,M0095,2,7.62,0.0,,15.24
OI00022541,ORD0008136,M0046,3,11.86,0.0,,35.58
OI00022542,ORD0008136,M0138,2,10.33,0.0,,20.66
OI00022543,ORD0008136,M0121,3,11.55,0.0,,34.65
OI00022544,ORD0008137,M0093,1,25.56,0.0,,25.56
