order_id,customer_id,restaurant_id,order_datetime,channel,promotion_id,status,total_amount
ORD0007240,CUST003451,R004,2026-07-15 21:45:04,Dine-in,,Completed,34.36
ORD0007241,CUST001344,R014,2026-06-10 10:29:04,Dine-in,,Completed,22.32
ORD0007242,CUST000450,R013,2026-08-16 22:47:04,Website/App,,Completed,64.49
ORD0007243,CUST001987,R010,2026-09-14 14:27:04,Website/App,,Completed,34.05
ORD0007244,CUST000100,R005,2026-09-24 12:20:04,Takeaway,,Completed,15.97
ORD0007245,,R012,2026-01-11 23:33:04,Dine-in,,Cancelled,47.55
ORD0007246,CUST000938,R020,2026-02-04 11:10:04,Third-Party Delivery,PROMO003,Completed,51.96
ORD0007247,CUST002639,R006,2026-08-06 14:10:04,Takeaway,,Completed,101.13
ORD0007248,CUST002032,R008,2026-07-06 19:20:04,Website/App,,Completed,61.44
ORD0007249,CUST001202,R014,2026-09-13 14:43:04,Dine-in,,Completed,84.02
ORD0007250,CUST002245,R009,2026-09-10 11:55:04,Dine-in,,Completed,138.55
ORD0007251,CUST000494,R017,2026-09-06 11:36:04,Takeaway,,Completed,31.4
ORD0007252,CUST003010,R004,2026-09-24 13:30:04,Dine-in,,Completed,-68.24
ORD0007253,CUST002835,R011,2026-09-18 18:12:04,Dine-in,,Completed,73.76
ORD0007254,CUST000872,R015,2026-01-04 12:56:04,Takeaway,,Completed,96.09
ORD0007255,CUST002400,R012,2026-08-27 16:33:04,Dine-in,,Completed,74.9
ORD0007256,CUST002000,R008,2026-05-04 22:54:04,Takeaway,,Completed,70.5
ORD0007257,CUST000234,R003,2026-09-16 18:32:04,Third-Party Delivery,,Completed,75.4
ORD0007258,CUST001107,R016,2026-08-19 22:21:04,Third-Party Delivery,,Completed,37.25
ORD0007259,CUST003999,R020,2026-09-12 22:54:04,Dine-in,,Completed,22.83
ORD0007260,CUST000390,R020,2026-03-06 19:35:04,Third-Party Delivery,,Completed,33.38
ORD0007261,CUST002018,R013,2026-09-19 18:30:04,Dine-in,,Completed,11.94
ORD0007262,CUST003393,R014,2026-02-19 12:57:04,Website/App,,Completed,20.09
ORD0007263,CUST001197,R020,2026-08-12 13:56:04,Dine-in,,Completed,14.42
ORD0007264,CUST001043,R007,2026-04-01 19:43:04,Website/App,,Completed,179.18
ORD0007265,CUST003559,R016,2026-07-13 14:30:04,Dine-in,,Completed,28.62
ORD0007266,CUST001209,R009,2026-04-13 22:12:04,Website/App,,Completed,92.25
ORD0007267,CUST002587,R005,2026-09-10 14:11:04,Third-Party Delivery,,Completed,40.79
ORD0007268,CUST002949,R005,2026-05-31 22:53:04,Website/App,PROMO005,Completed,125.08
ORD0007269,CUST003149,R018,2026-09-22 14:17:04,Dine-in,,Completed,50.05
ORD0007270,CUST003983,R013,2026-08-26 12:38:04,Third-Party Delivery,,Completed,30.2
ORD0007271,CUST003205,R017,2026-09-16 13:47:04,Dine-in,,Completed,15.13
ORD0007272,CUST002606,R007,2026-09-17 12:34:04,Takeaway,,Completed,12.54
ORD0007273,CUST003578,R010,2026-09-12 15:22:04,Third-Party Delivery,,Completed,95.01
ORD0007274,CUST003613,R001,2026-08-18 20:12:04,Dine-in,,Completed,51.96
ORD0007275,CUST003890,R012,2026-07-28 20:25:04,Dine-in,,Completed,107.07
ORD0007276,CUST003095,R004,2026-05-23 18:31:04,Website/App,PROMO005,Completed,69.4
ORD0007277,CUST000793,R010,2026-04-29 20:20:04,Third-Party Delivery,,Completed,32.57
ORD0007278,CUST002825,R010,2026-08-05 21:06:04,Dine-in,,Completed,52.65
ORD0007279,CUST000295,R008,2026-09-24 20:21:04,Dine-in,,Completed,89.06
ORD0007280,CUST001260,R006,2026-08-08 10:27:04,Dine-in,,Completed,31.46
ORD0007281,CUST000462,R010,2026-03-13 22:35:04,Website/App,,Completed,17.27
ORD0007282,CUST003799,R011,2026-04-07 10:30:04,Dine-in,,Completed,38.19
ORD0007283,CUST001340,R001,2026-04-23 13:57:04,Takeaway,,Cancelled,81.41
ORD0007284,CUST002839,R002,2026-09-22 22:42:04,Dine-in,,Completed,110.57
ORD0007285,CUST002269,R004,2026-05-10 12:59:04,Dine-in,,Completed,41.52
ORD0007286,CUST000422,R015,2026-06-04 10:46:04,Takeaway,,Completed,51.21
ORD0007287,CUST002230,R014,2026-04-10 19:52:04,Takeaway,,Completed,45.15
ORD0007288,CUST002623,R019,2026-07-13 18:34:04,Takeaway,,Completed,16.04
ORD0007289,CUST003524,R020,2026-08-07 13:16:04,Dine-in,,Completed,20.05
ORD0007290,CUST000273,R008,2026-09-17 21:02:04,Dine-in,,Completed,30.51
ORD0007291,CUST001175,R009,2026-05-27 13:15:04,Dine-in,,Completed,29.55
ORD0007292,CUST002757,R012,2026-04-17 11:16:04,Dine-in,PROMO002,Completed,62.63
ORD0007293,CUST000127,R009,2026-06-12 19:47:04,Dine-in,,Completed,116.6
ORD0007294,CUST000827,R003,2026-07-26 13:31:04,Third-Party Delivery,,Completed,14.42
ORD0007295,CUST000880,R002,2026-07-08 18:09:04,Dine-in,,Completed,61.92
ORD0007296,CUST002654,R001,2026-09-01 21:25:04,Website/App,,Completed,121.89
ORD0007297,CUST001139,R001,2026-09-07 21:50:04,Website/App,,Completed,38.59
ORD0007298,CUST002376,R009,2026-05-30 19:31:04,Website/App,,Completed,93.53
ORD0007299,CUST003860,R011,2026-09-19 19:03:04,Takeaway,,Completed,71.08
ORD0007300,CUST003167,R008,2026-07-01 12:23:04,Website/App,,Completed,113.94
ORD0007301,CUST001319,R017,2026-07-21 10:37:04,Third-Party Delivery,,Completed,34.78
ORD0007302,CUST001885,R016,2026-03-12 20:08:04,Dine-in,,Completed,102.7
ORD0007303,CUST000817,R001,2026-01-17 14:56:04,Website/App,PROMO009,Completed,99.44
ORD0007304,CUST000061,R014,2026-06-13 20:35:04,Dine-in,,Completed,52.31
ORD0007305,CUST001150,R012,2026-05-17 19:06:04,Website/App,,Completed,123.2
ORD0007306,CUST001456,R018,2026-02-05 14:24:04,Dine-in,,Completed,26.42
ORD0007307,CUST002243,R015,2026-09-07 18:19:04,Dine-in,,Completed,37.45
ORD0007308,CUST003774,R006,2026-05-20 22:43:04,Dine-in,,Completed,138.83
ORD0007309,CUST003789,R007,2026-07-24 19:41:04,Dine-in,,Completed,47.55
ORD0007310,CUST000273,R002,2026-05-20 21:13:04,Takeaway,,Completed,33.06
ORD0007311,CUST002436,R006,2026-07-26 10:09:04,Dine-in,,Completed,15.13
ORD0007312,CUST000161,R016,2026-06-01 13:08:04,Website/App,,Completed,54.47
ORD0007313,CUST002574,R009,2025-12-28 14:23:04,Dine-in,,Completed,30.43
ORD0007314,CUST000468,R014,2026-09-14 16:23:04,Website/App,,Completed,34.12
ORD0007315,CUST003783,R010,2025-11-20 10:00:04,Website/App,,Completed,153.53
ORD0007316,CUST003454,R006,2026-09-07 14:04:04,Dine-in,,Completed,78.66
ORD0007317,CUST000085,R016,2026-05-08 11:51:04,Dine-in,,Completed,30.72
ORD0007318,,R017,2026-08-10 20:09:04,Third-Party Delivery,,Completed,124.98
ORD0007319,CUST002527,R006,2026-05-09 13:43:04,Website/App,,Completed,6.86
ORD0007320,CUST001977,R020,2026-05-27 19:11:04,Dine-in,PROMO005,Completed,52.98
ORD0007321,CUST002385,R011,2026-08-04 13:55:04,Website/App,,Completed,54.57
ORD0007322,CUST002693,R005,2026-03-10 21:48:04,Takeaway,,Completed,62.21
ORD0007323,CUST003535,R013,2026-06-11 14:09:04,Website/App,,Completed,12.15
ORD0007324,CUST003056,R014,2026-02-24 18:05:04,Third-Party Delivery,,Completed,23.76
ORD0007325,CUST002287,R015,2026-08-18 18:19:04,Takeaway,,Completed,132.34
ORD0007326,CUST003284,R001,2026-09-24 21:56:04,Takeaway,,Completed,47.55
ORD0007327,CUST003948,R005,2026-06-16 20:13:04,Takeaway,,Completed,87.58
ORD0007328,CUST001195,R017,2025-12-14 18:03:04,Website/App,,Completed,65.42
ORD0007329,CUST000470,R001,2026-06-13 19:57:04,Dine-in,,Completed,81.61
ORD0007330,CUST002915,R016,2026-07-02 20:59:04,Takeaway,,Cancelled,53.21
ORD0007331,CUST003913,R017,2026-08-11 20:47:04,Takeaway,,Completed,81.46
ORD0007332,CUST000466,R003,2026-08-13 14:06:04,Website/App,,Completed,100.83
ORD0007333,CUST001715,R019,2026-08-23 14:13:04,Third-Party Delivery,,Completed,57.08
ORD0007334,CUST000241,R019,2026-02-14 19:52:04,Third-Party Delivery,,Completed,106.51
ORD0007335,CUST003096,R002,2025-09-30 21:56:04,Dine-in,,Completed,75.24
ORD0007336,CUST003792,R010,2026-03-16 20:09:04,Dine-in,,Completed,24.28
ORD0007337,CUST001987,R020,2026-09-14 21:21:04,Dine-in,,Completed,139.94
ORD0007338,CUST001620,R001,2026-09-06 12:37:04,Website/App,,Completed,73.83
ORD0007339,CUST003620,R002,2026-09-17 13:08:04,Takeaway,,Completed,33.13
ORD0007340,CUST000528,R018,2026-09-03 13:05:04,Takeaway,,Completed,6.8
ORD0007341,,R017,2026-04-22 11:17:04,Website/App,,Completed,45.72
ORD0007342,CUST001549,R019,2026-09-19 13:29:04,Takeaway,,Completed,64.68
ORD0007343,CUST002221,R019,2026-09-23 12:33:04,Third-Party Delivery,,Completed,70.71
ORD0007344,CUST002096,R006,2026-06-16 23:21:04,Takeaway,,Completed,71.9
ORD0007345,CUST002442,R004,2026-09-16 21:29:04,Dine-in,,Completed,16.58
ORD0007346,CUST003766,R009,2026-09-22 13:32:04,Dine-in,,Completed,79.78
ORD0007347,CUST003804,R001,2026-06-04 14:54:04,Website/App,,Completed,48.22
ORD0007348,CUST003315,R016,2026-09-20 22:36:04,Dine-in,,Completed,44.07
ORD0007349,CUST000779,R006,2026-09-12 20:33:04,Takeaway,,Completed,13.0
ORD0007350,CUST001321,R001,2026-07-25 19:36:04,Dine-in,,Completed,35.07
ORD0007351,CUST001947,R009,2026-09-23 22:01:04,Website/App,,Cancelled,88.9
ORD0007352,CUST003611,R009,2026-06-03 19:49:04,Takeaway,,Completed,21.63
ORD0007353,CUST002072,R009,2026-08-29 22:33:04,Dine-in,,Completed,82.14
ORD0007354,CUST003909,R001,2026-06-22 11:04:04,Website/App,,Completed,46.37
ORD0007355,CUST003938,R013,2026-07-13 18:52:04,Third-Party Delivery,,Completed,80.17
ORD0007356,CUST002374,R008,2026-08-14 21:10:04,Takeaway,,Completed,88.65
ORD0007357,CUST003509,R011,2026-09-15 18:49:04,Website/App,,Completed,43.32
ORD0007358,CUST003998,R003,2026-06-25 20:17:04,Dine-in,,Completed,96.03
ORD0007359,CUST003395,R018,2026-09-21 10:38:04,Dine-in,,Completed,151.28
ORD0007360,CUST002606,R017,2026-09-19 19:11:04,Takeaway,,Completed,43.74
ORD0007361,CUST003376,R018,2026-06-21 12:21:04,Website/App,,Completed,52.35
ORD0007362,CUST000322,R004,2026-09-04 11:51:04,Website/App,,Completed,33.2
ORD0007363,CUST002523,R020,2026-07-10 20:26:04,Third-Party Delivery,,Completed,51.39
ORD0007364,CUST000872,R004,2026-04-04 09:41:04,Dine-in,,Completed,37.17
ORD0007365,CUST000463,R007,2026-05-31 20:48:04,Website/App,,Cancelled,117.26
ORD0007366,CUST003566,R018,2026-09-17 19:22:04,Third-Party Delivery,,Completed,4.78
ORD0007367,CUST002544,R020,2026-09-05 11:14:04,Takeaway,,Completed,22.19
ORD0007368,CUST000978,R020,2026-01-01 23:12:04,Dine-in,PROMO008,Completed,46.37
ORD0007369,CUST001530,R014,2026-04-19 11:28:04,Website/App,,Completed,28.84
ORD0007370,CUST003890,R008,2026-09-10 22:17:04,Website/App,,Completed,34.7
ORD0007371,CUST003442,R006,2026-09-20 15:48:04,Takeaway,,Completed,45.91
ORD0007372,CUST000060,R004,2026-05-27 22:48:04,Website/App,,Completed,62.0
ORD0007373,CUST003921,R018,2026-07-02 13:03:04,Dine-in,,Completed,54.25
ORD0007374,CUST001452,R005,2026-04-30 19:06:04,Website/App,,Completed,5.1
ORD0007375,CUST002772,R016,2026-05-28 12:28:04,Website/App,,Completed,32.39
ORD0007376,CUST002837,R005,2026-05-18 11:45:04,Takeaway,,Completed,9.11
ORD0007377,CUST003639,R020,2026-09-23 18:46:04,Website/App,,Completed,16.76
ORD0007378,CUST003537,R003,2026-03-10 12:46:04,Website/App,,Completed,49.64
ORD0007379,CUST001121,R017,2026-03-02 13:10:04,Dine-in,,Completed,72.14
ORD0007380,CUST002556,R017,2026-07-03 12:21:04,Takeaway,,Completed,43.68
ORD0007381,CUST001556,R012,2026-03-16 21:33:04,Takeaway,,Completed,65.61
ORD0007382,CUST002088,R003,2026-09-24 19:10:04,Dine-in,,Completed,100.44
ORD0007383,CUST002205,R017,2025-12-16 12:11:04,Website/App,,Completed,169.27
ORD0007384,CUST001568,R013,2026-01-07 13:31:04,Dine-in,,Completed,18.82
ORD0007385,CUST001850,R020,2026-08-01 23:46:04,Third-Party Delivery,,Completed,116.27
ORD0007386,CUST000843,R020,2026-08-20 13:46:04,Dine-in,,Completed,12.33
ORD0007387,CUST002405,R012,2026-09-10 20:08:04,Dine-in,,Completed,52.65
ORD0007388,CUST003024,R009,2026-07-24 20:58:04,Third-Party Delivery,,Completed,37.69
ORD0007389,CUST001707,R003,2026-03-29 13:42:04,Dine-in,,Completed,205.71
ORD0007390,CUST003910,R004,2026-06-10 19:26:04,Dine-in,,Completed,62.64
ORD0007391,CUST000219,R019,2026-05-25 22:36:04,Dine-in,,Completed,46.97
ORD0007392,CUST002335,R017,2026-07-26 20:18:04,Third-Party Delivery,,Completed,11.94
ORD0007393,CUST002316,R004,2026-07-21 21:12:04,Third-Party Delivery,,Completed,16.3
ORD0007394,CUST000136,R016,2026-09-15 14:06:04,Dine-in,,Completed,47.79
ORD0007395,CUST000906,R020,2026-07-20 09:38:04,Dine-in,,Completed,27.51
ORD0007396,CUST003612,R002,2026-09-17 20:38:04,Dine-in,,Completed,28.1
ORD0007397,CUST002164,R019,2026-02-23 18:04:04,Dine-in,,Completed,35.53
ORD0007398,CUST001736,R003,2026-09-17 20:31:04,Dine-in,,Completed,31.46
ORD0007399,CUST001648,R007,2026-09-13 20:38:04,Takeaway,,Completed,37.08
ORD0007400,CUST003548,R012,2026-04-23 12:16:04,Dine-in,,Completed,49.15
ORD0007401,CUST001448,R020,2026-09-02 21:54:04,Third-Party Delivery,,Completed,25.89
ORD0007402,CUST003431,R007,2026-04-20 19:54:04,Dine-in,,Completed,51.72
ORD0007403,CUST001224,R015,2026-03-26 21:26:04,Website/App,,Completed,50.42
ORD0007404,CUST002109,R015,2026-04-02 13:36:04,Website/App,,Completed,15.13
ORD0007405,CUST000572,R012,2026-05-08 22:53:04,Website/App,,Completed,58.86
ORD0007406,CUST003287,R013,2026-06-26 11:51:04,Website/App,,Completed,45.39
ORD0007407,CUST002933,R009,2026-04-19 13:39:04,Third-Party Delivery,,Completed,19.51
ORD0007408,CUST002104,R005,2026-06-18 22:26:04,Takeaway,,Completed,130.11
ORD0007409,CUST000096,R014,2026-09-23 21:53:04,Dine-in,,Completed,22.19
ORD0007410,CUST001922,R018,2025-12-11 18:25:04,Takeaway,,Completed,29.55
ORD0007411,CUST000907,R018,2025-11-21 18:32:04,Dine-in,,Completed,60.26
ORD0007412,CUST001639,R001,2026-07-25 21:17:04,Takeaway,,Cancelled,16.69
ORD0007413,CUST003423,R014,2026-07-20 22:51:04,Third-Party Delivery,,Completed,81.64
ORD0007414,CUST003066,R008,2026-07-01 18:54:04,Dine-in,,Completed,169.85
ORD0007415,CUST000973,R017,2026-06-07 14:19:04,Third-Party Delivery,,Completed,58.51
ORD0007416,CUST003942,R009,2026-06-24 20:54:04,Website/App,,Completed,18.0
ORD0007417,CUST003603,R017,2026-09-06 22:01:04,Third-Party Delivery,,Completed,32.52
ORD0007418,CUST002098,R008,2026-06-20 11:02:04,Dine-in,,Completed,25.56
ORD0007419,CUST002105,R001,2026-02-16 11:53:04,Takeaway,,Completed,50.95
ORD0007420,CUST003599,R016,2026-09-04 22:46:04,Third-Party Delivery,,Completed,61.75
ORD0007421,CUST002529,R005,2026-03-02 15:06:04,Third-Party Delivery,,Completed,87.43
ORD0007422,CUST002130,R007,2026-09-01 18:17:04,Third-Party Delivery,,Completed,137.16
ORD0007423,CUST002987,R013,2026-05-18 22:38:04,Dine-in,,Completed,62.03
ORD0007424,CUST000945,R014,2026-09-01 12:14:04,Third-Party Delivery,,Completed,31.68
ORD0007425,CUST003514,R002,2026-07-15 21:25:04,Takeaway,,Completed,75.96
ORD0007426,CUST002109,R002,2026-03-26 13:04:04,Dine-in,,Completed,56.44
ORD0007427,CUST002391,R011,2026-08-24 12:48:04,Website/App,,Completed,60.07
ORD0007428,CUST000356,R007,2026-05-31 14:17:04,Takeaway,,Completed,29.55
ORD0007429,CUST001226,R001,2026-09-23 23:03:04,Website/App,,Completed,15.24
ORD0007430,CUST001696,R011,2026-05-07 13:31:04,Dine-in,,Completed,14.0
ORD0007431,CUST001640,R004,2025-12-21 18:36:04,Dine-in,,Completed,56.44
ORD0007432,CUST003102,R018,2026-06-18 12:51:04,Dine-in,,Completed,71.38
ORD0007433,CUST001124,R019,2026-06-25 18:27:04,Third-Party Delivery,,Completed,93.78
ORD0007434,CUST000741,R020,2026-06-23 21:33:04,Third-Party Delivery,,Completed,62.81
ORD0007435,CUST002313,R010,2026-05-10 14:39:04,Dine-in,,Completed,24.34
ORD0007436,CUST002438,R018,2026-07-28 14:08:04,Website/App,,Cancelled,45.72
ORD0007437,CUST000482,R013,2026-08-29 21:56:04,Dine-in,,Completed,15.93
ORD0007438,CUST000012,R017,2026-09-10 14:28:04,Takeaway,,Cancelled,34.7
ORD0007439,CUST003663,R011,2026-07-23 14:20:04,Website/App,,Completed,55.34
ORD0007440,CUST000311,R016,2026-09-10 12:02:04,Dine-in,,Completed,74.63
ORD0007441,CUST003587,R017,2026-07-01 19:44:04,Dine-in,,Completed,62.76
ORD0007442,CUST001580,R016,2026-09-11 19:56:04,Dine-in,,Completed,16.69
ORD0007443,CUST002592,R004,2026-09-20 11:14:04,Dine-in,,Completed,26.68
ORD0007444,CUST000756,R011,2026-03-24 17:41:04,Website/App,,Completed,140.46
ORD0007445,CUST003281,R012,2026-03-21 11:11:04,Website/App,,Completed,123.9
ORD0007446,CUST000732,R008,2026-09-03 19:47:04,Dine-in,,Completed,73.21
ORD0007447,,R009,2026-09-09 12:38:04,Dine-in,,Completed,44.53
ORD0007448,CUST000958,R008,2026-09-12 12:28:04,Dine-in,,Completed,97.22
ORD0007449,CUST003346,R008,2026-02-17 22:56:04,Takeaway,PROMO012,Completed,33.4
ORD0007450,CUST003428,R012,2025-09-12 12:38:04,Third-Party Delivery,,Completed,109.77
ORD0007451,CUST001467,R016,2026-04-04 22:15:04,Dine-in,,Completed,9.21
ORD0007452,CUST001220,R020,2026-05-04 11:44:04,Dine-in,,Completed,178.13
ORD0007453,CUST003083,R009,2026-06-16 12:58:04,Third-Party Delivery,,Completed,18.0
ORD0007454,CUST003514,R001,2026-01-25 20:04:04,Takeaway,PROMO011,Completed,7.77
ORD0007455,CUST002478,R017,2026-05-07 20:56:04,Third-Party Delivery,,Completed,8.99
ORD0007456,CUST003702,R005,2026-08-13 22:07:04,Third-Party Delivery,,Cancelled,9.21
ORD0007457,CUST001516,R002,2026-07-30 19:51:04,Dine-in,,Completed,105.87
ORD0007458,CUST000604,R015,2026-01-19 21:47:04,Dine-in,,Completed,139.89
ORD0007459,CUST000730,R003,2026-08-19 14:41:04,Website/App,,Completed,7.1
ORD0007460,CUST002656,R016,2026-01-20 10:58:04,Dine-in,PROMO009,Completed,69.81
ORD0007461,CUST001611,R012,2025-10-29 21:19:04,Takeaway,,Completed,155.35
ORD0007462,CUST000628,R019,2026-08-29 12:19:04,Website/App,,Completed,67.62
ORD0007463,CUST001160,R003,2026-05-18 13:38:04,Dine-in,,Completed,-23.32
ORD0007464,CUST002106,R020,2026-07-05 21:47:04,Website/App,,Completed,65.53
ORD0007465,CUST000482,R013,2026-07-07 11:23:04,Website/App,,Completed,15.07
ORD0007466,CUST000015,R013,2025-12-28 12:47:04,Dine-in,,Completed,30.24
ORD0007467,CUST003661,R013,2026-05-14 08:42:04,Website/App,,Completed,21.04
ORD0007468,CUST001210,R015,2026-05-07 13:38:04,Takeaway,,Completed,82.8
ORD0007469,CUST000891,R003,2025-12-08 22:18:04,Dine-in,,Completed,128.01
ORD0007470,CUST002785,R016,2026-09-13 21:53:04,Website/App,,Completed,6.49
ORD0007471,CUST003408,R003,2026-09-01 21:40:04,Dine-in,,Completed,108.44
ORD0007472,CUST002515,R005,2026-09-05 17:10:04,Dine-in,,Completed,88.06
ORD0007473,CUST001020,R019,2026-09-02 18:05:04,Dine-in,,Completed,35.53
ORD0007474,CUST003440,R001,2026-08-14 12:13:04,Website/App,,Completed,31.46
ORD0007475,CUST002034,R019,2026-07-31 11:20:04,Dine-in,,Completed,14.31
ORD0007476,CUST001509,R013,2026-07-27 11:19:04,Third-Party Delivery,,Completed,84.17
ORD0007477,CUST002395,R004,2026-05-31 18:23:04,Takeaway,,Completed,63.72
ORD0007478,CUST002794,R018,2026-08-08 11:58:04,Third-Party Delivery,,Completed,109.61
ORD0007479,CUST002354,R015,2026-09-15 11:56:04,Takeaway,,Completed,49.26
ORD0007480,CUST003673,R007,2026-05-30 12:10:04,Dine-in,,Completed,30.24
ORD0007481,CUST002498,R019,2026-09-07 20:35:04,Third-Party Delivery,,Completed,87.47
ORD0007482,CUST003514,R001,2025-11-22 21:00:04,Dine-in,,Completed,62.53
ORD0007483,CUST002327,R012,2026-07-15 11:27:04,Third-Party Delivery,,Completed,57.1
ORD0007484,CUST001307,R016,2026-07-22 14:10:04,Takeaway,,Completed,55.79
ORD0007485,CUST002112,R003,2026-07-18 13:14:04,Takeaway,,Completed,45.81
ORD0007486,CUST000339,R014,2026-09-22 20:52:04,Third-Party Delivery,,Completed,58.47
ORD0007487,CUST000923,R012,2026-07-27 19:12:04,Website/App,,Completed,51.03
ORD0007488,CUST003051,R006,2026-09-13 09:42:04,Dine-in,,Completed,34.7
ORD0007489,CUST002624,R004,2026-09-18 20:15:04,Takeaway,,Completed,83.53
ORD0007490,CUST000672,R005,2026-08-23 11:46:04,Website/App,,Completed,34.7
ORD0007491,CUST001744,R012,2026-06-20 15:28:04,Website/App,,Completed,85.87
ORD0007492,CUST000565,R018,2026-08-13 21:47:04,Takeaway,,Completed,74.2
ORD0007493,CUST003419,R020,2026-09-23 11:54:04,Dine-in,,Completed,8.72
ORD0007494,CUST000431,R007,2026-02-13 20:48:04,Website/App,,Completed,37.84
ORD0007495,CUST002596,R019,2026-01-13 20:04:04,Dine-in,PROMO009,Completed,85.84
ORD0007496,CUST002402,R017,2026-09-11 20:27:04,Dine-in,,Completed,23.76
ORD0007497,CUST001886,R015,2026-05-26 22:57:04,Website/App,PROMO005,Cancelled,6.03
ORD0007498,CUST001107,R006,2026-05-21 21:40:04,Website/App,,Completed,57.16
ORD0007499,CUST001598,R010,2026-05-30 22:51:04,Dine-in,,Completed,52.84
ORD0007500,CUST003219,R001,2026-03-25 13:14:04,Dine-in,,Completed,103.05
ORD0007501,CUST003034,R008,2026-08-19 18:12:04,Third-Party Delivery,,Completed,47.55
ORD0007502,CUST002944,R008,2026-05-06 12:59:04,Third-Party Delivery,,Completed,80.43
ORD0007503,CUST002988,R004,2026-02-09 12:31:04,Website/App,,Completed,115.59
ORD0007504,CUST000572,R012,2026-06-20 12:35:04,Third-Party Delivery,,Completed,47.55
ORD0007505,CUST000389,R018,2026-09-22 21:45:04,Takeaway,,Completed,154.42
ORD0007506,CUST003440,R001,2026-05-14 11:45:04,Website/App,,Completed,60.26
ORD0007507,CUST003344,R011,2026-07-22 22:45:04,Third-Party Delivery,,Completed,45.36
ORD0007508,CUST002709,R001,2026-07-17 22:59:04,Takeaway,,Completed,6.5
ORD0007509,CUST002398,R005,2026-03-21 12:00:04,Dine-in,,Completed,31.13
ORD0007510,CUST001447,R003,2026-09-13 21:00:04,Dine-in,,Completed,48.62
ORD0007511,CUST000905,R006,2026-04-07 19:00:04,Takeaway,,Completed,34.7
ORD0007512,CUST002647,R015,2026-05-07 12:44:04,Website/App,,Completed,30.24
ORD0007513,CUST003644,R005,2026-09-19 13:40:04,Dine-in,,Completed,44.67
ORD0007514,CUST001740,R011,2026-01-20 18:14:04,Dine-in,PROMO009,Cancelled,106.84
ORD0007515,CUST001204,R002,2026-08-19 21:10:04,Dine-in,,Completed,29.55
ORD0007516,,R016,2026-04-01 20:14:04,Dine-in,,Completed,15.13
ORD0007517,CUST000091,R008,2026-09-07 18:57:04,Dine-in,,Completed,79.73
ORD0007518,CUST002070,R003,2026-07-14 11:59:04,Third-Party Delivery,,Completed,22.51
ORD0007519,CUST003952,R007,2026-02-15 20:43:04,Dine-in,,Cancelled,8.15
ORD0007520,CUST003252,R019,2026-09-03 14:14:04,Takeaway,,Completed,25.17
ORD0007521,CUST003586,R013,2026-04-06 21:13:04,Website/App,,Completed,53.64
ORD0007522,CUST002469,R012,2026-09-06 19:03:04,Third-Party Delivery,,Completed,30.24
ORD0007523,CUST001923,R009,2025-12-18 23:03:04,Dine-in,,Completed,66.75
ORD0007524,CUST003963,R010,2026-01-10 18:10:04,Website/App,,Completed,74.93
ORD0007525,CUST001781,R003,2026-06-18 13:15:04,Dine-in,,Completed,133.83
ORD0007526,CUST003660,R009,2026-04-17 11:52:04,Dine-in,,Completed,108.39
ORD0007527,CUST003036,R008,2026-06-17 21:14:04,Dine-in,,Completed,96.19
ORD0007528,CUST001311,R014,2026-08-28 13:31:04,Third-Party Delivery,,Completed,99.59
ORD0007529,CUST001999,R016,2026-02-03 19:18:04,Third-Party Delivery,,Completed,65.24
ORD0007530,CUST001521,R006,2026-05-12 12:22:04,Dine-in,,Completed,19.76
ORD0007531,CUST000539,R020,2026-07-30 13:20:04,Dine-in,,Completed,47.62
ORD0007532,CUST001407,R016,2025-12-10 11:57:04,Dine-in,,Completed,28.1
ORD0007533,CUST003551,R014,2026-08-25 11:35:04,Takeaway,,Completed,33.63
ORD0007534,CUST002998,R007,2026-09-03 14:39:04,Dine-in,,Completed,50.05
ORD0007535,CUST001104,R016,2026-07-21 18:37:04,Dine-in,,Completed,44.28
ORD0007536,CUST001451,R016,2026-09-24 16:20:04,Dine-in,,Completed,142.22
ORD0007537,CUST002444,R020,2026-09-11 20:01:04,Dine-in,,Completed,271.85
ORD0007538,CUST001652,R016,2026-08-25 15:26:04,Dine-in,,Completed,-4.36
ORD0007539,CUST001999,R016,2026-04-29 19:06:04,Dine-in,,Completed,87.12
ORD0007540,CUST002784,R004,2026-07-22 18:33:04,Third-Party Delivery,,Cancelled,47.55
ORD0007541,CUST001863,R020,2026-09-20 12:04:04,Third-Party Delivery,,Completed,4.78
ORD0007542,CUST000776,R001,2026-09-23 13:43:04,Dine-in,,Completed,119.55
ORD0007543,CUST002071,R020,2026-09-06 12:06:04,Dine-in,,Completed,8.15
ORD0007544,CUST001405,R018,2026-09-23 20:49:04,Dine-in,,Completed,36.57
ORD0007545,CUST001155,R004,2026-09-08 14:17:04,Dine-in,,Completed,14.42
ORD0007546,CUST001299,R009,2026-05-26 13:55:04,Website/App,,Completed,165.33
ORD0007547,CUST001747,R017,2026-04-03 18:33:04,Third-Party Delivery,,Completed,18.0
ORD0007548,CUST003542,R009,2026-07-28 18:05:04,Dine-in,,Completed,31.46
ORD0007549,CUST002926,R004,2026-07-13 12:07:04,Third-Party Delivery,,Completed,21.31
ORD0007550,CUST002648,R016,2026-09-21 16:51:04,Website/App,,Completed,98.92
ORD0007551,CUST001879,R013,2026-01-01 13:21:04,Takeaway,PROMO008,Completed,22.6
